ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2006;5;BRB;SBSP;SBCT;129,00;35
2006;5;BRB;SBPA;SBCT;119,00;111
2006;5;BRB;SBBE;SBBR;309,00;19
2006;5;BRB;SBSP;SBCT;89,00;21
2006;5;BRB;SBGL;SBBR;209,00;87
2006;5;BRB;SBGL;SBFZ;479,00;2
2006;5;BRB;SBGL;SBSP;119,00;102
2006;5;BRB;SBCF;SBGR;109,00;6
2006;5;BRB;SBGL;SBGR;129,00;9
2006;5;BRB;SBFZ;SBGR;459,00;2
2006;5;BRB;SBGR;SBPA;199,00;12
2006;5;BRB;SBSP;SBGL;89,00;359
2006;5;BRB;SBRF;SBGR;419,00;2
2006;5;BRB;SBPA;SBGR;199,00;1
2006;5;BRB;SBRF;SBGR;449,00;3
2006;5;BRB;SBGL;SBSP;102,00;55
2006;5;BRB;SBGL;SBSP;199,00;1
2006;5;BRB;SBGL;SBSP;99,00;187
2006;5;BRB;SBSV;SBGR;1329,00;2
2006;5;BRB;SBCT;SBPA;99,00;82
2006;5;BRB;SBGL;SBFZ;569,00;1
2006;5;BRB;SBBR;SBGL;219,00;25
2006;5;BRB;SBGR;SBGL;139,00;50
2006;5;BRB;SBCF;SBGR;159,00;1
2006;5;BRB;SBGL;SBCF;99,00;16
2006;5;BRB;SBBR;SBSP;339,00;5
2006;5;BRB;SBCF;SBGL;99,00;58
2006;5;BRB;SBBR;SBGR;259,00;1
2006;5;BRB;SBSP;SBBR;189,00;104
2006;5;BRB;SBCT;SBPA;149,00;1
2006;5;BRB;SBSV;SBRF;169,00;1
2006;5;BRB;SBGR;SBPA;209,00;7
2006;5;BRB;SBGR;SBGL;102,00;4
2006;5;BRB;SBGR;SBRF;459,00;1
2006;5;BRB;SBBR;SBRF;409,00;4
2006;5;BRB;SBBR;SBGR;179,00;74
2006;5;BRB;SBSP;SBBR;209,00;32
2006;5;BRB;SBGO;SBSP;199,00;58
2006;5;BRB;SBGL;SBSP;129,00;51
2006;5;BRB;SBGR;SBBR;199,00;39
2006;5;BRB;SBGR;SBRF;439,00;1
2006;5;BRB;SBGR;SBCF;119,00;29
2006;5;BRB;SBBR;SBSP;229,00;4
2006;5;BRB;SBSV;SBGR;299,00;7
2006;5;BRB;SBBR;SBGR;249,00;14
2006;5;BRB;SBBR;SBGO;89,00;7
2006;5;BRB;SBFZ;SBBR;309,00;29
2006;5;BRB;SBGR;SBGL;104,00;1
2006;5;BRB;SBBR;SBGL;169,00;46
2006;5;BRB;SBBR;SBSP;319,00;8
2006;5;BRB;SBCG;SBSP;259,00;1
2006;5;BRB;SBBR;SBGR;339,00;4
2006;5;BRB;SBSP;SBVT;169,00;21
2006;5;BRB;SBBR;SBGR;189,00;54
2006;5;BRB;SBBR;SBBE;309,00;35
2006;5;BRB;SBPS;SBSP;369,00;3
2006;5;BRB;SBGR;SBFZ;439,00;5
2006;5;BRB;SBSV;SBSP;269,00;13
2006;5;BRB;SBGO;SBBR;69,00;36
2006;5;BRB;SBGR;SBBR;189,00;47
2006;5;BRB;SBSP;SBPA;339,00;7
2006;5;BRB;SBBE;SBEG;199,00;9
2006;5;BRB;SBGO;SBSP;159,00;65
2006;5;BRB;SBGL;SBSV;259,00;1
2006;5;BRB;SBSP;SBSV;319,00;11
2006;5;BRB;SBBR;SBRF;339,00;7
2006;5;BRB;SBPA;SBSP;259,00;23
2006;5;BRB;SBGR;SBPA;179,00;18
2006;5;BRB;SBRF;SBGR;409,00;4
2006;5;BRB;SBFZ;SBGR;709,00;2
2006;5;BRB;SBRF;SBBR;359,00;5
2006;5;BRB;SBBR;SBGL;269,00;2
2006;5;BRB;SBCT;SBGL;199,00;19
2006;5;BRB;SBVT;SBSP;189,00;55
2006;5;BRB;SBBR;SBFZ;289,00;3
2006;5;BRB;SBGL;SBCF;129,00;1
2006;5;BRB;SBFZ;SBGR;429,00;2
2006;5;BRB;SBSV;SBSP;289,00;26
2006;5;BRB;SBBR;SBSP;209,00;32
2006;5;BRB;SBVT;SBSP;169,00;33
2006;5;BRB;SBGL;SBGR;99,00;150
2006;5;BRB;SBSP;SBSV;409,00;1
2006;5;BRB;SBCT;SBGL;259,00;5
2006;5;BRB;SBGL;SBPA;279,00;3
2006;5;BRB;SBSV;SBSP;1329,00;3
2006;5;BRB;SBPA;SBSP;209,00;52
2006;5;BRB;SBGR;SBGL;100,00;8
2006;5;BRB;SBBR;SBSP;189,00;110
2006;5;BRB;SBBE;SBEG;229,00;11
2006;5;BRB;SBSP;SBGL;79,00;49
2006;5;BRB;SBFZ;SBRF;199,00;1
2006;5;BRB;SBCG;SBSP;189,00;5
