ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2003;8;GLO;SBFL;SBBR;194,93;538
2003;8;GLO;SBPA;SBCT;205,88;185
2003;8;GLO;SBSP;SBRJ;191,04;3691
2003;8;GLO;SBBR;SBSP;352,08;280
2003;8;GLO;SBSV;SBBR;493,00;4
2003;8;GLO;SBCT;SBPA;281,00;1
2003;8;GLO;SBBR;SBGL;403,00;27
2003;8;GLO;SBCT;SBBH;142,54;326
2003;8;GLO;SBGL;SBFL;422,00;2
2003;8;GLO;SBBR;SBSP;289,25;1680
2003;8;GLO;SBFL;SBGL;236,67;3
2003;8;GLO;SBCT;SBSP;249,52;966
2003;8;GLO;SBBH;SBBR;322,74;50
2003;8;GLO;SBRJ;SBBR;396,00;5
2003;8;GLO;SBMQ;SBBE;92,00;5
2003;8;GLO;SBPA;SBKP;205,22;541
2003;8;GLO;SBGO;SBSP;364,59;34
2003;8;GLO;SBBR;SBSP;474,00;111
2003;8;GLO;SBCT;SBSP;286,95;221
2003;8;GLO;SBKP;SBBH;127,00;20
2003;8;GLO;SBGL;SBCT;306,20;18
2003;8;GLO;SBSP;SBRJ;215,33;3
2003;8;GLO;SBPA;SBRJ;217,87;241
2003;8;GLO;SBBR;SBRJ;329,00;431
2003;8;GLO;SBPA;SBGL;233,95;148
2003;8;GLO;SBBR;SBBH;211,67;15
2003;8;GLO;SBSV;SBRF;200,00;184
2003;8;GLO;SBSP;SBPS;250,00;6
2003;8;GLO;SBSP;SBCT;309,19;47
2003;8;GLO;SBFL;SBPA;94,71;975
2003;8;GLO;SBBR;SBRJ;345,12;407
2003;8;GLO;SBPA;SBFL;101,00;208
2003;8;GLO;SBKP;SBRJ;323,00;9
2003;8;GLO;SBBR;SBBH;266,00;67
2003;8;GLO;SBGO;SBBR;61,00;4
2003;8;GLO;SBCT;SBRJ;129,50;6
2003;8;GLO;SBKP;SBCT;237,00;55
2003;8;GLO;SBPA;SBFL;277,81;14
2003;8;GLO;SBPA;SBCT;135,22;2886
2003;8;GLO;SBBE;SBBR;373,00;2
2003;8;GLO;SBBR;SBSV;572,00;1
2003;8;GLO;SBVT;SBRJ;254,00;1
2003;8;GLO;SBGL;SBSV;250,00;3
2003;8;GLO;SBRJ;SBKP;100,00;1
2003;8;GLO;SBBH;SBCT;162,00;58
2003;8;GLO;SBRF;SBGL;250,00;1
2003;8;GLO;SBRJ;SBBR;361,00;11
2003;8;GLO;SBSP;SBRJ;286,00;2
2003;8;GLO;SBBE;SBBR;568,00;1
2003;8;GLO;SBPA;SBSP;321,95;39
2003;8;GLO;SBGL;SBPA;301,91;1078
2003;8;GLO;SBSP;SBBR;534,00;1
2003;8;GLO;SBFZ;SBRF;509,00;2
2003;8;GLO;SBPA;SBBR;374,63;16
2003;8;GLO;SBRJ;SBVT;100,00;5
2003;8;GLO;SBPA;SBCT;176,81;750
2003;8;GLO;SBSP;SBPA;389,37;436
2003;8;GLO;SBSP;SBRJ;247,72;15872
2003;8;GLO;SBBR;SBKP;115,97;220
2003;8;GLO;SBCT;SBSP;100,00;8
2003;8;GLO;SBGL;SBCT;197,67;3
2003;8;GLO;SBRJ;SBBR;207,88;77
2003;8;GLO;SBSP;SBRJ;293,00;15
2003;8;GLO;SBVT;SBRJ;100,00;5
2003;8;GLO;SBBR;SBCT;254,99;192
2003;8;GLO;SBVT;SBSP;183,77;167
2003;8;GLO;SBSP;SBFL;216,00;60
2003;8;GLO;SBRF;SBGL;834,00;2
2003;8;GLO;SBBR;SBFL;163,73;51
2003;8;GLO;SBPA;SBBR;606,00;20
2003;8;GLO;SBGO;SBSP;277,35;43
2003;8;GLO;SBSP;SBRJ;177,28;38
2003;8;GLO;SBCT;SBGL;198,97;708
2003;8;GLO;SBBH;SBSP;417,00;6
2003;8;GLO;SBCT;SBKP;217,94;72
2003;8;GLO;SBSP;SBGL;155,11;140
2003;8;GLO;SBVT;SBRJ;315,07;15
2003;8;GLO;SBBR;SBRJ;344,29;423
2003;8;GLO;SBKP;SBCT;338,00;22
2003;8;GLO;SBKP;SBRJ;100,00;2
2003;8;GLO;SBBH;SBBR;356,00;1
2003;8;GLO;SBBR;SBRJ;150,00;8
2003;8;GLO;SBBR;SBRJ;243,52;62
2003;8;GLO;SBBR;SBRJ;430,05;74
2003;8;GLO;SBFZ;SBRF;199,78;34
2003;8;GLO;SBCT;SBGL;196,00;6
2003;8;GLO;SBBH;SBSP;91,01;220
2003;8;GLO;SBBR;SBSV;405,54;1514
2003;8;GLO;SBSV;SBGL;454,00;39
2003;8;GLO;SBSP;SBFL;190,01;593
2003;8;GLO;SBPA;SBCT;419,73;39
2003;8;GLO;SBRF;SBSV;267,00;2
2003;8;GLO;SBBH;SBCT;183,00;62
2003;8;GLO;SBCT;SBPA;326,80;26
2003;8;GLO;SBBR;SBGL;360,64;100
2003;8;GLO;SBRF;SBGL;629,00;8
2003;8;GLO;SBRF;SBFZ;189,79;2577
2003;8;GLO;SBKP;SBBH;64,67;3
2003;8;GLO;SBBR;SBGL;329,00;52
2003;8;GLO;SBBR;SBSP;359,00;3
2003;8;GLO;SBBR;SBSV;201,01;425
2003;8;GLO;SBSP;SBFL;244,00;50
