ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2009;5;AZU;SBPA;SBRJ;199,00;15
2009;5;AZU;SBRJ;SBPA;159,00;10
2009;5;AZU;SBKP;SBCT;139,00;2
2009;5;AZU;SBCT;SBRJ;189,00;17
2009;5;AZU;SBPA;SBRJ;389,00;1
2009;5;AZU;SBRJ;SBVT;209,00;2
2009;5;AZU;SBRJ;SBKP;239,00;23
2009;5;AZU;SBPA;SBRJ;169,00;86
2009;5;AZU;SBKP;SBRJ;259,00;328
2009;5;AZU;SBPA;SBCT;99,00;1
2009;5;AZU;SBPA;SBRJ;259,00;19
2009;5;AZU;SBKP;SBCT;169,00;31
2009;5;AZU;SBKP;SBRJ;339,00;21
2009;5;AZU;SBKP;SBCT;159,00;367
2009;5;AZU;SBRJ;SBCT;219,00;6
2009;5;AZU;SBPA;SBRJ;139,00;51
2009;5;AZU;SBRJ;SBPA;389,00;1
2009;5;AZU;SBPA;SBCT;329,00;1
2009;5;AZU;SBRJ;SBPA;209,00;18
2009;5;AZU;SBCT;SBRJ;109,00;62
2009;5;AZU;SBKP;SBRJ;79,00;94
2009;5;AZU;SBRJ;SBPA;259,00;18
2009;5;AZU;SBRJ;SBPA;149,00;53
2009;5;AZU;SBKP;SBRJ;409,00;30
2009;5;AZU;SBCT;SBRJ;299,00;3
2009;5;AZU;SBRJ;SBKP;409,00;1
2009;5;AZU;SBCT;SBKP;229,00;137
2009;5;AZU;SBPA;SBRJ;299,00;4
2009;5;AZU;SBCT;SBRJ;99,00;152
2009;5;AZU;SBCT;SBRJ;149,00;9
2009;5;AZU;SBCT;SBRJ;279,00;4
2009;5;AZU;SBKP;SBCT;69,00;341
2009;5;AZU;SBKP;SBCT;399,00;5
2009;5;AZU;SBRJ;SBPA;179,00;10
2009;5;AZU;SBKP;SBRJ;369,00;72
2009;5;AZU;SBCT;SBPA;209,00;2
2009;5;AZU;SBRJ;SBVT;139,00;2
2009;5;AZU;SBVT;SBRJ;249,00;1
2009;5;AZU;SBRJ;SBPA;119,00;6
2009;5;AZU;SBKP;SBCT;149,00;26
2009;5;AZU;SBCT;SBKP;319,00;2
2009;5;AZU;SBCT;SBKP;259,00;43
2009;5;AZU;SBPA;SBRJ;239,00;18
2009;5;AZU;SBRJ;SBPA;629,00;2
2009;5;AZU;SBCT;SBRJ;159,00;45
2009;5;AZU;SBRJ;SBKP;79,00;94
2009;5;AZU;SBRJ;SBVT;379,00;1
2009;5;AZU;SBKP;SBCT;79,00;1991
2009;5;AZU;SBKP;SBRJ;149,00;2408
2009;5;AZU;SBRJ;SBPA;199,00;2
2009;5;AZU;SBKP;SBRJ;129,00;134
2009;5;AZU;SBKP;SBRJ;139,00;30
2009;5;AZU;SBKP;SBCT;49,00;410
2009;5;AZU;SBRJ;SBKP;149,00;2447
2009;5;AZU;SBKP;SBCT;199,00;605
2009;5;AZU;SBKP;SBRJ;59,00;532
2009;5;AZU;SBKP;SBCT;269,00;15
2009;5;AZU;SBRJ;SBPA;359,00;4
2009;5;AZU;SBCT;SBRJ;139,00;6
2009;5;AZU;SBKP;SBRJ;459,00;5
2009;5;AZU;SBKP;SBRJ;39,00;637
2009;5;AZU;SBCT;SBKP;119,00;88
2009;5;AZU;SBRJ;SBVT;69,00;2
2009;5;AZU;SBCT;SBKP;349,00;50
2009;5;AZU;SBKP;SBCT;229,00;171
2009;5;AZU;SBKP;SBRJ;299,00;381
2009;5;AZU;SBRJ;SBCT;159,00;46
2009;5;AZU;SBRJ;SBKP;369,00;34
2009;5;AZU;SBRJ;SBKP;59,00;487
2009;5;AZU;SBRJ;SBKP;159,00;25
2009;5;AZU;SBPA;SBCT;89,00;8
2009;5;AZU;SBPA;SBRJ;209,00;5
2009;5;AZU;SBRJ;SBKP;229,00;648
2009;5;AZU;SBCT;SBRJ;529,00;4
2009;5;AZU;SBCT;SBKP;39,00;313
2009;5;AZU;SBPA;SBRJ;219,00;4
2009;5;AZU;SBCT;SBKP;189,00;175
2009;5;AZU;SBCT;SBRJ;79,00;51
