ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2005;12;GLO;SBSV;SBGL;686,43;149
2005;12;GLO;SBGL;SBPA;668,37;135
2005;12;GLO;SBBR;SBSV;613,42;64
2005;12;GLO;SBSV;SBGR;545,73;1517
2005;12;GLO;SBGR;SBSV;682,30;626
2005;12;GLO;SBBR;SBGL;357,34;1942
2005;12;GLO;SBCT;SBKP;485,13;23
2005;12;GLO;SBSP;SBFL;152,64;89
2005;12;GLO;SBSP;SBFL;165,13;48
2005;12;GLO;SBSV;SBBR;262,72;120
2005;12;GLO;SBGL;SBSP;358,68;347
2005;12;GLO;SBGR;SBBR;790,00;8
2005;12;GLO;SBBR;SBBH;487,01;55
2005;12;GLO;SBVT;SBSP;197,80;10
2005;12;GLO;SBSP;SBNF;294,61;2704
2005;12;GLO;SBSV;SBSP;587,36;479
2005;12;GLO;SBBE;SBBR;1258,00;12
2005;12;GLO;SBRP;SBSP;336,00;1
2005;12;GLO;SBGR;SBGL;449,00;3
2005;12;GLO;SBBR;SBGL;429,19;1531
2005;12;GLO;SBGR;SBCT;132,00;2
2005;12;GLO;SBMQ;SBBE;147,97;74
2005;12;GLO;SBFL;SBPA;126,54;543
2005;12;GLO;SBSP;SBSR;267,40;11
2005;12;GLO;SBRJ;SBSP;427,20;5
2005;12;GLO;SBRJ;SBSP;325,07;134
2005;12;GLO;SBBR;SBFZ;327,80;313
2005;12;GLO;SBGL;SBRF;907,30;55
2005;12;GLO;SBCT;SBSP;458,00;48
2005;12;GLO;SBRF;SBGL;677,38;79
2005;12;GLO;SBSP;SBBR;888,92;796
2005;12;GLO;SBBE;SBEG;262,69;1289
2005;12;GLO;SBCT;SBGR;342,00;1
2005;12;GLO;SBGR;SBSV;893,75;774
2005;12;GLO;SBSP;SBCG;779,19;20
2005;12;GLO;SBSV;SBGL;384,13;667
2005;12;GLO;SBFI;SBGR;436,15;39
2005;12;GLO;SBSV;SBGL;986,19;58
2005;12;GLO;SBRJ;SBPA;354,55;62
2005;12;GLO;SBGL;SBSV;792,80;844
2005;12;GLO;SBBH;SBVT;209,00;6
2005;12;GLO;SBGR;SBCT;235,61;155
2005;12;GLO;SBSV;SBRF;269,50;778
2005;12;GLO;SBPA;SBCT;470,17;6
2005;12;GLO;SBGL;SBFZ;505,05;399
2005;12;GLO;SBCT;SBPA;396,66;2948
2005;12;GLO;SBGR;SBEG;843,33;15
2005;12;GLO;SBSR;SBSP;287,00;8
2005;12;GLO;SBCT;SBBR;418,00;59
2005;12;GLO;SBFZ;SBBR;649,67;312
2005;12;GLO;SBGR;SBCT;271,65;73
2005;12;GLO;SBBR;SBSP;639,78;768
2005;12;GLO;SBFL;SBGR;387,77;1584
2005;12;GLO;SBGL;SBBR;212,11;61
2005;12;GLO;SBGR;SBCT;342,00;2
2005;12;GLO;SBBR;SBBE;628,44;19
2005;12;GLO;SBBH;SBBR;497,26;86
2005;12;GLO;SBRF;SBBR;604,29;367
2005;12;GLO;SBGR;SBSV;544,24;830
2005;12;GLO;SBGR;SBPA;968,02;125
2005;12;GLO;SBPA;SBFL;398,65;90
2005;12;GLO;SBCT;SBPA;588,00;18
2005;12;GLO;SBCT;SBRJ;296,00;24
2005;12;GLO;SBPA;SBBR;426,91;150
2005;12;GLO;SBGL;SBCT;288,31;554
2005;12;GLO;SBGL;SBGR;409,02;99
2005;12;GLO;SBBR;SBKP;369,60;5
2005;12;GLO;SBSP;SBCY;556,15;249
2005;12;GLO;SBFL;SBSP;558,96;1845
2005;12;GLO;SBBR;SBCY;267,37;118
2005;12;GLO;SBPA;SBBR;303,38;2331
2005;12;GLO;SBGL;SBGR;284,62;156
2005;12;GLO;SBGL;SBPA;331,15;707
2005;12;GLO;SBSP;SBSV;508,99;600
2005;12;GLO;SBGL;SBFZ;1126,09;23
2005;12;GLO;SBGL;SBSV;556,68;1366
2005;12;GLO;SBRF;SBSV;380,40;162
2005;12;GLO;SBBR;SBGO;69,55;133
2005;12;GLO;SBPA;SBFL;508,78;58
2005;12;GLO;SBSP;SBSR;188,57;136
2005;12;GLO;SBGR;SBSV;290,61;82
2005;12;GLO;SBSP;SBCT;259,96;1165
2005;12;GLO;SBBR;SBFZ;434,19;272
2005;12;GLO;SBSP;SBGL;286,19;175
2005;12;GLO;SBBR;SBGR;682,03;75
2005;12;GLO;SBRJ;SBSP;329,00;39
2005;12;GLO;SBFI;SBGR;427,05;6
2005;12;GLO;SBSP;SBNF;234,78;484
2005;12;GLO;SBFL;SBPA;254,16;52
2005;12;GLO;SBEG;SBBR;377,99;95
2005;12;GLO;SBGO;SBSP;195,25;63
2005;12;GLO;SBSP;SBRP;143,50;1743
2005;12;GLO;SBCG;SBSP;552,92;43
2005;12;GLO;SBBE;SBBR;989,50;4
2005;12;GLO;SBSV;SBSP;396,16;668
2005;12;GLO;SBBE;SBBR;837,78;9
2005;12;GLO;SBBR;SBBE;594,00;20
2005;12;GLO;SBSP;SBPA;434,89;443
2005;12;GLO;SBGR;SBFI;316,96;75
2005;12;GLO;SBSP;SBGL;216,73;171
2005;12;GLO;SBGR;SBCF;215,25;16
2005;12;GLO;SBCY;SBBR;439,00;16
2005;12;GLO;SBGR;SBFZ;1107,15;42
2005;12;GLO;SBFL;SBSP;325,25;459
2005;12;GLO;SBPA;SBGL;320,80;1871
2005;12;GLO;SBGR;SBFI;239,14;318
2005;12;GLO;SBRF;SBBR;563,27;334
2005;12;GLO;SBSP;SBGL;291,36;3720
2005;12;GLO;SBGL;SBGR;389,00;8
2005;12;GLO;SBSP;SBSR;337,37;24
2005;12;GLO;SBSV;SBRF;252,90;497
2005;12;GLO;SBSP;SBPS;415,17;110
2005;12;GLO;SBSP;SBSV;775,54;373
2005;12;GLO;SBBR;SBRF;495,66;120
2005;12;GLO;SBCT;SBGL;226,07;1702
2005;12;GLO;SBSP;SBRJ;184,00;5
2005;12;GLO;SBSP;SBBR;602,11;125
2005;12;GLO;SBGR;SBPA;326,44;323
2005;12;GLO;SBRF;SBGR;1177,27;35
2005;12;GLO;SBEG;SBGR;1798,22;9
2005;12;GLO;SBSP;SBRP;168,00;77
2005;12;GLO;SBBR;SBGR;304,36;264
2005;12;GLO;SBRJ;SBBR;221,00;8
2005;12;GLO;SBSP;SBFL;575,50;105
2005;12;GLO;SBSP;SBFL;200,48;1826
2005;12;GLO;SBEG;SBBR;511,24;38
2005;12;GLO;SBGL;SBRF;942,37;148
2005;12;GLO;SBBE;SBMQ;220,76;10
2005;12;GLO;SBBR;SBRF;684,55;149
2005;12;GLO;SBSP;SBVT;426,22;36
2005;12;GLO;SBRF;SBFZ;303,67;287
2005;12;GLO;SBGL;SBSP;308,60;50
2005;12;GLO;SBPA;SBRJ;200,74;388
2005;12;GLO;SBRJ;SBPA;236,53;136
2005;12;GLO;SBSV;SBGL;275,97;701
2005;12;GLO;SBGL;SBPA;712,86;74
2005;12;GLO;SBGR;SBBR;360,50;368
2005;12;GLO;SBFZ;SBGL;851,16;216
2005;12;GLO;SBBR;SBKP;216,00;15
2005;12;GLO;SBCT;SBRJ;177,15;162
2005;12;GLO;SBKP;SBBR;344,80;5
2005;12;GLO;SBBE;SBMQ;245,09;30
2005;12;GLO;SBMQ;SBBE;113,54;1564
2005;12;GLO;SBPA;SBSP;424,53;450
2005;12;GLO;SBBR;SBGR;531,42;186
2005;12;GLO;SBGR;SBFI;259,60;375
2005;12;GLO;SBPA;SBGR;154,25;1361
2005;12;GLO;SBRJ;SBPA;283,29;78
2005;12;GLO;SBGL;SBCT;219,28;1714
2005;12;GLO;SBVT;SBSP;304,64;63
2005;12;GLO;SBSP;SBJV;141,00;30
2005;12;GLO;SBBR;SBSV;205,40;676
2005;12;GLO;SBBR;SBBH;545,24;116
2005;12;GLO;SBCF;SBGR;183,00;6
2005;12;GLO;SBCT;SBBR;302,36;303
2005;12;GLO;SBMQ;SBBE;251,00;1
2005;12;GLO;SBPA;SBBR;630,00;10
2005;12;GLO;SBFL;SBSP;167,00;24
2005;12;GLO;SBBR;SBBE;1226,88;8
2005;12;GLO;SBCT;SBGL;753,00;16
2005;12;GLO;SBGR;SBFZ;1110,10;205
2005;12;GLO;SBSV;SBBR;619,54;22
2005;12;GLO;SBGL;SBBR;407,99;1016
2005;12;GLO;SBGR;SBFZ;482,36;376
2005;12;GLO;SBKP;SBCT;267,59;151
2005;12;GLO;SBGR;SBGL;204,36;386
2005;12;GLO;SBGR;SBFZ;1597,59;562
2005;12;GLO;SBGR;SBCF;180,60;20
2005;12;GLO;SBGL;SBBR;288,02;1543
2005;12;GLO;SBSP;SBJV;276,34;51
2005;12;GLO;SBUL;SBSP;205,25;1451
2005;12;GLO;SBKP;SBBR;308,00;4
2005;12;GLO;SBGL;SBFZ;1463,70;336
2005;12;GLO;SBSP;SBJV;170,83;1045
2005;12;GLO;SBBR;SBBH;287,63;527
2005;12;GLO;SBGL;SBSV;276,81;575
2005;12;GLO;SBSP;SBCG;828,00;3
2005;12;GLO;SBPA;SBGR;411,79;230
2005;12;GLO;SBFL;SBSP;485,50;225
2005;12;GLO;SBRF;SBSV;339,51;50
2005;12;GLO;SBMQ;SBBE;180,07;45
2005;12;GLO;SBCY;SBBR;555,59;29
2005;12;GLO;SBSP;SBLO;413,50;4
2005;12;GLO;SBGR;SBBR;534,27;56
2005;12;GLO;SBRJ;SBSP;707,39;2709
2005;12;GLO;SBLO;SBSP;222,95;639
2005;12;GLO;SBGL;SBRF;1037,81;97
2005;12;GLO;SBFZ;SBGL;504,15;383
2005;12;GLO;SBBE;SBBR;657,07;12
2005;12;GLO;SBSP;SBGL;51,00;2
2005;12;GLO;SBSP;SBRP;420,00;1
2005;12;GLO;SBBR;SBSV;478,08;328
2005;12;GLO;SBGL;SBCT;377,25;131
2005;12;GLO;SBGR;SBGL;419,00;16
2005;12;GLO;SBSP;SBPA;478,78;820
2005;12;GLO;SBBR;SBBH;208,31;337
2005;12;GLO;SBPA;SBFL;347,13;2729
2005;12;GLO;SBGL;SBGR;407,00;180
2005;12;GLO;SBBR;SBCT;401,62;60
2005;12;GLO;SBMQ;SBBE;216,46;83
2005;12;GLO;SBBR;SBSP;608,53;139
2005;12;GLO;SBSR;SBSP;175,88;611
2005;12;GLO;SBFZ;SBBR;329,95;698
2005;12;GLO;SBBE;SBMQ;257,75;16
2005;12;GLO;SBBR;SBGR;221,00;55
2005;12;GLO;SBBR;SBSV;506,47;299
2005;12;GLO;SBPA;SBCT;322,85;63
2005;12;GLO;SBBR;SBFZ;971,17;230
2005;12;GLO;SBBR;SBSP;757,89;2058
2005;12;GLO;SBNF;SBSP;493,96;120
2005;12;GLO;SBRF;SBGL;1744,00;6
2005;12;GLO;SBKP;SBCT;319,21;141
2005;12;GLO;SBKP;SBBR;283,78;11
2005;12;GLO;SBGR;SBSV;295,69;2333
2005;12;GLO;SBPA;SBSP;610,03;31
2005;12;GLO;SBGR;SBFL;143,81;317
2005;12;GLO;SBGL;SBGR;499,00;1
2005;12;GLO;SBSP;SBCT;112,31;70
2005;12;GLO;SBSP;SBPA;210,25;172
2005;12;GLO;SBBR;SBGO;150,62;134
2005;12;GLO;SBRF;SBGR;611,47;800
2005;12;GLO;SBCT;SBKP;187,11;90
2005;12;GLO;SBBR;SBGR;225,79;140
2005;12;GLO;SBGL;SBBR;218,05;6426
2005;12;GLO;SBCF;SBGL;334,12;5314
2005;12;GLO;SBGR;SBRF;425,93;275
2005;12;GLO;SBBR;SBPA;287,74;2307
2005;12;GLO;SBCY;SBSP;798,63;31
2005;12;GLO;SBPA;SBBR;467,88;41
2005;12;GLO;SBGL;SBSP;284,31;255
2005;12;GLO;SBGR;SBEG;372,99;811
2005;12;GLO;SBSP;SBVT;371,36;22
2005;12;GLO;SBBR;SBCY;199,61;274
