ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2008;6;GLO;SBSV;SBBR;805,00;60
2008;6;GLO;SBBE;SBBR;625,00;23
2008;6;GLO;SBGL;SBSP;350,00;93
2008;6;GLO;SBFZ;SBGL;670,00;1043
2008;6;GLO;SBGR;SBFL;325,00;1167
2008;6;GLO;SBBE;SBEG;545,00;36
2008;6;GLO;SBBR;SBEG;651,00;925
2008;6;GLO;SBCY;SBSP;800,00;7
2008;6;GLO;SBCT;SBBR;161,00;46
2008;6;GLO;SBPA;SBCT;109,00;10978
2008;6;GLO;SBGL;SBCF;450,00;285
2008;6;GLO;SBCT;SBGR;288,00;1242
2008;6;GLO;SBPA;SBCT;450,00;99
2008;6;GLO;SBEG;SBBE;495,00;41
2008;6;GLO;SBPS;SBSP;98,00;12
2008;6;GLO;SBRJ;SBBR;466,00;30
2008;6;GLO;SBCF;SBGR;79,00;58
2008;6;GLO;SBVT;SBSP;390,00;1681
2008;6;GLO;SBBE;SBEG;883,00;148
2008;6;GLO;SBGR;SBFZ;739,00;3133
2008;6;GLO;SBSV;SBGL;339,00;150
2008;6;GLO;SBFL;SBPA;306,00;1521
2008;6;GLO;SBPA;SBBR;465,00;2631
2008;6;GLO;SBEG;SBGR;910,00;50
2008;6;GLO;SBBR;SBGO;79,00;1093
2008;6;GLO;SBSP;SBVT;390,00;1997
2008;6;GLO;SBGR;SBCT;375,00;354
2008;6;GLO;SBBR;SBGO;420,00;143
2008;6;GLO;SBBR;SBSP;810,00;1
2008;6;GLO;SBPA;SBRJ;665,00;4
2008;6;GLO;SBSP;SBPA;440,00;333
2008;6;GLO;SBGR;SBFZ;1190,00;91
2008;6;GLO;SBFL;SBPA;515,00;383
2008;6;GLO;SBRF;SBGR;479,00;2173
2008;6;GLO;SBRF;SBGR;239,00;5226
2008;6;GLO;SBGR;SBGL;350,00;99
2008;6;GLO;SBCT;SBBR;835,00;399
2008;6;GLO;SBGR;SBFZ;980,00;97
2008;6;GLO;SBGR;SBBR;398,00;913
2008;6;GLO;SBRF;SBBR;573,00;107
2008;6;GLO;SBGR;SBFI;530,00;135
2008;6;GLO;SBBR;SBGR;410,00;252
2008;6;GLO;SBCY;SBBR;339,00;65
2008;6;GLO;SBSP;SBJV;64,00;37
2008;6;GLO;SBBR;SBCT;800,00;40
2008;6;GLO;SBFL;SBSP;595,00;1
2008;6;GLO;SBCG;SBSP;570,00;22
2008;6;GLO;SBCF;SBGR;570,00;36
2008;6;GLO;SBFL;SBSP;530,00;17
2008;6;GLO;SBGL;SBBR;215,00;10894
2008;6;GLO;SBGR;SBCF;570,00;44
2008;6;GLO;SBRF;SBGR;11,00;137
2008;6;GLO;SBCG;SBSP;269,00;401
2008;6;GLO;SBFL;SBCT;155,00;23
2008;6;GLO;SBSP;SBRJ;800,00;1
2008;6;GLO;SBCT;SBRJ;430,00;2
2008;6;GLO;SBCT;SBPA;91,00;34
2008;6;GLO;SBBR;SBSV;570,00;66
2008;6;GLO;SBRJ;SBSP;710,00;2
2008;6;GLO;SBRJ;SBBR;625,00;6
2008;6;GLO;SBSP;SBGL;560,00;41
2008;6;GLO;SBFL;SBCT;250,00;6
2008;6;GLO;SBGL;SBCT;620,00;28
2008;6;GLO;SBSP;SBLO;750,00;8
2008;6;GLO;SBSV;SBBR;239,00;5288
2008;6;GLO;SBLO;SBSP;665,00;28
2008;6;GLO;SBSP;SBUL;78,00;27
2008;6;GLO;SBPA;SBGL;790,00;13
2008;6;GLO;SBEG;SBBE;595,00;23
2008;6;GLO;SBGO;SBBR;305,00;21
2008;6;GLO;SBGR;SBPA;570,00;163
2008;6;GLO;SBGL;SBGR;56,00;48
2008;6;GLO;SBGR;SBFL;83,00;34
2008;6;GLO;SBCT;SBRJ;610,00;4
2008;6;GLO;SBSV;SBGR;555,00;448
2008;6;GLO;SBSP;SBCY;880,00;1
2008;6;GLO;SBGL;SBSP;560,00;35
2008;6;GLO;SBBR;SBSP;450,00;396
2008;6;GLO;SBFZ;SBGL;489,00;3222
2008;6;GLO;SBKP;SBBR;427,00;1237
2008;6;GLO;SBVT;SBSP;400,00;99
2008;6;GLO;SBPA;SBGR;810,00;1
2008;6;GLO;SBRF;SBFZ;330,00;111
2008;6;GLO;SBSP;SBGL;500,00;11
2008;6;GLO;SBPA;SBGR;640,00;102
2008;6;GLO;SBSP;SBCT;645,00;1
2008;6;GLO;SBGR;SBEG;750,00;360
2008;6;GLO;SBBR;SBSP;570,00;242
2008;6;GLO;SBUL;SBSP;605,00;333
2008;6;GLO;SBGL;SBGR;280,00;198
2008;6;GLO;SBBE;SBEG;319,00;500
2008;6;GLO;SBGL;SBCF;400,00;293
2008;6;GLO;SBGR;SBRF;1065,00;95
2008;6;GLO;SBSP;SBPS;685,00;9
2008;6;GLO;SBBR;SBSP;720,00;165
2008;6;GLO;SBGR;SBBR;580,00;112
2008;6;GLO;SBKP;SBCT;355,00;232
2008;6;GLO;SBRF;SBSV;560,00;46
2008;6;GLO;SBGL;SBGR;350,00;98
2008;6;GLO;SBFI;SBGR;475,00;97
2008;6;GLO;SBSV;SBBR;640,00;57
2008;6;GLO;SBRF;SBBR;695,00;81
2008;6;GLO;SBSV;SBBR;437,00;222
2008;6;GLO;SBGR;SBSV;670,00;204
2008;6;GLO;SBBE;SBMQ;485,00;1
2008;6;GLO;SBSV;SBRF;179,00;3789
2008;6;GLO;SBGL;SBGR;500,00;100
2008;6;GLO;SBCG;SBSP;820,00;17
2008;6;GLO;SBBE;SBMQ;340,00;17
2008;6;GLO;SBCT;SBSP;510,00;182
2008;6;GLO;SBFZ;SBGR;810,00;501
2008;6;GLO;SBFL;SBGR;475,00;55
2008;6;GLO;SBSP;SBCG;269,00;624
2008;6;GLO;SBFZ;SBRF;415,00;37
2008;6;GLO;SBEG;SBBR;655,00;23
2008;6;GLO;SBSP;SBPA;555,00;387
2008;6;GLO;SBSP;SBGL;315,00;459
2008;6;GLO;SBFZ;SBGR;1305,00;23
2008;6;GLO;SBGL;SBPA;495,00;379
2008;6;GLO;SBBR;SBFZ;855,00;33
2008;6;GLO;SBSP;SBCY;725,00;13
2008;6;GLO;SBGR;SBFZ;1410,00;569
2008;6;GLO;SBPA;SBFL;355,00;377
2008;6;GLO;SBGL;SBFZ;1085,00;94
2008;6;GLO;SBBR;SBPA;1,00;34
2008;6;GLO;SBSP;SBBR;505,00;405
2008;6;GLO;SBGL;SBBR;135,00;309
2008;6;GLO;SBRF;SBGR;880,00;165
2008;6;GLO;SBGL;SBSV;1,00;106
