ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2007;3;BRB;SBGL;SBCF;139,00;22
2007;3;BRB;SBSP;SBGO;45,00;1
2007;3;BRB;SBGR;SBSV;239,00;174
2007;3;BRB;SBBR;SBSP;169,00;67
2007;3;BRB;SBGL;SBSP;79,00;390
2007;3;BRB;SBRF;SBGR;409,00;7
2007;3;BRB;SBBR;SBGO;49,00;80
2007;3;BRB;SBPA;SBCT;129,00;35
2007;3;BRB;SBSP;SBCT;89,00;50
2007;3;BRB;SBGO;SBBR;59,00;50
2007;3;BRB;SBRF;SBBR;259,00;71
2007;3;BRB;SBBR;SBGR;149,00;100
2007;3;BRB;SBBR;SBSV;106,00;2
2007;3;BRB;SBGL;SBSP;119,00;7
2007;3;BRB;SBSP;SBGO;149,00;36
2007;3;BRB;SBBR;SBGR;169,00;34
2007;3;BRB;SBGL;SBSP;43,78;10
2007;3;BRB;SBSP;SBSV;199,00;151
2007;3;BRB;SBBR;SBRF;289,00;4
2007;3;BRB;SBRF;SBBR;279,00;8
2007;3;BRB;SBFZ;SBGR;349,00;68
2007;3;BRB;SBFZ;SBGR;2229,00;12
2007;3;BRB;SBSP;SBBR;159,00;254
2007;3;BRB;SBGR;SBPA;159,00;4
2007;3;BRB;SBGL;SBBR;199,00;15
2007;3;BRB;SBGR;SBRF;279,00;276
2007;3;BRB;SBPA;SBGL;179,00;42
2007;3;BRB;SBGO;SBBR;49,00;99
2007;3;BRB;SBGR;SBPA;91,02;191
2007;3;BRB;SBGR;SBSV;1709,00;4
2007;3;BRB;SBGL;SBSP;39,17;21
2007;3;BRB;SBSV;SBGR;199,00;145
2007;3;BRB;SBSP;SBGL;629,00;93
2007;3;BRB;SBGL;SBSP;109,00;13
2007;3;BRB;SBCT;SBGR;99,00;42
2007;3;BRB;SBSP;SBBR;149,00;226
2007;3;BRB;SBBR;SBGR;179,00;26
2007;3;BRB;SBRF;SBGL;256,00;2
2007;3;BRB;SBSP;SBCT;99,00;37
2007;3;BRB;SBBR;SBGR;1299,00;8
2007;3;BRB;SBSP;SBSV;148,63;22
2007;3;BRB;SBSV;SBGL;239,00;18
2007;3;BRB;SBBE;SBBR;259,00;72
2007;3;BRB;SBGR;SBSV;299,00;2
2007;3;BRB;SBRF;SBBR;157,85;4
2007;3;BRB;SBGL;SBFZ;379,00;1
2007;3;BRB;SBPA;SBGR;189,00;3
2007;3;BRB;SBSV;SBGR;1709,00;3
2007;3;BRB;SBSP;SBGL;99,00;238
2007;3;BRB;SBRF;SBGL;559,00;1
2007;3;BRB;SBSP;SBGL;89,00;295
2007;3;BRB;SBCT;SBPA;129,00;45
2007;3;BRB;SBBR;SBGO;59,00;86
2007;3;BRB;SBCF;SBGL;89,00;45
2007;3;BRB;SBGR;SBGL;109,00;1
2007;3;BRB;SBGR;SBGL;629,00;15
2007;3;BRB;SBCT;SBPA;99,00;71
