ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2003;9;GLO;SBKP;SBBR;430,43;5
2003;9;GLO;SBSP;SBPA;540,00;1
2003;9;GLO;SBKP;SBRJ;414,00;1
2003;9;GLO;SBBR;SBGO;170,00;3
2003;9;GLO;SBSP;SBPA;571,00;2
2003;9;GLO;SBSP;SBGL;185,94;60
2003;9;GLO;SBRJ;SBBH;178,26;552
2003;9;GLO;SBSP;SBVT;191,70;20
2003;9;GLO;SBRJ;SBPA;224,03;160
2003;9;GLO;SBNF;SBSP;387,00;2
2003;9;GLO;SBKP;SBBH;153,17;12
2003;9;GLO;SBSV;SBBR;447,05;23
2003;9;GLO;SBVT;SBSP;452,00;1
2003;9;GLO;SBCT;SBBH;124,96;834
2003;9;GLO;SBBH;SBKP;169,46;13
2003;9;GLO;SBPA;SBSP;615,00;1
2003;9;GLO;SBFZ;SBBR;632,88;40
2003;9;GLO;SBCT;SBBR;281,91;1125
2003;9;GLO;SBRJ;SBKP;341,00;1
2003;9;GLO;SBPA;SBGL;299,41;1053
2003;9;GLO;SBSP;SBBH;253,00;19
2003;9;GLO;SBBE;SBMQ;662,50;1
2003;9;GLO;SBSP;SBBR;431,30;67
2003;9;GLO;SBPA;SBSP;388,67;481
2003;9;GLO;SBBR;SBKP;162,00;2
2003;9;GLO;SBSP;SBGO;150,00;2
2003;9;GLO;SBSV;SBGL;416,91;238
2003;9;GLO;SBGO;SBSP;150,00;1
2003;9;GLO;SBSP;SBGO;370,00;4
2003;9;GLO;SBBE;SBBR;385,27;432
2003;9;GLO;SBBE;SBBR;310,14;14
2003;9;GLO;SBRJ;SBCT;224,00;3
2003;9;GLO;SBGL;SBSP;131,71;31
2003;9;GLO;SBBR;SBBH;243,15;2384
2003;9;GLO;SBSP;SBGO;360,96;34
2003;9;GLO;SBGL;SBSV;608,00;2
2003;9;GLO;SBBH;SBSP;391,00;7
2003;9;GLO;SBBH;SBBR;424,00;1
2003;9;GLO;SBRJ;SBVT;125,92;13
2003;9;GLO;SBBH;SBSP;345,00;3
2003;9;GLO;SBVT;SBRJ;138,00;1
2003;9;GLO;SBRJ;SBSP;194,56;9
2003;9;GLO;SBKP;SBRJ;388,00;3
2003;9;GLO;SBFL;SBSP;100,00;5
2003;9;GLO;SBGL;SBFL;222,33;18
2003;9;GLO;SBGL;SBPA;654,00;1
2003;9;GLO;SBBR;SBBE;462,07;2
2003;9;GLO;SBSP;SBBH;345,00;1
2003;9;GLO;SBGL;SBSV;376,00;489
2003;9;GLO;SBGL;SBFL;422,00;3
2003;9;GLO;SBSP;SBFL;173,63;115
2003;9;GLO;SBGO;SBSP;350,70;1287
2003;9;GLO;SBBR;SBGL;375,74;62
2003;9;GLO;SBCT;SBSP;100,00;10
2003;9;GLO;SBRF;SBSV;134,36;106
2003;9;GLO;SBBR;SBBH;266,00;45
2003;9;GLO;SBFL;SBRJ;194,47;152
2003;9;GLO;SBKP;SBRJ;264,13;31
2003;9;GLO;SBBH;SBSP;402,00;2
2003;9;GLO;SBGL;SBCT;242,70;109
2003;9;GLO;SBBR;SBBE;325,00;13
2003;9;GLO;SBKP;SBPA;215,64;896
2003;9;GLO;SBRJ;SBBR;558,00;1
2003;9;GLO;SBRJ;SBBR;190,36;121
2003;9;GLO;SBNF;SBSP;189,76;1714
2003;9;GLO;SBPA;SBFL;99,09;1369
2003;9;GLO;SBPA;SBKP;200,81;907
2003;9;GLO;SBGL;SBCT;247,20;5
2003;9;GLO;SBSP;SBVT;151,30;3364
2003;9;GLO;SBBH;SBCT;122,27;172
2003;9;GLO;SBCT;SBGL;378,00;1
2003;9;GLO;SBFL;SBBR;217,00;80
2003;9;GLO;SBGL;SBRF;543,12;151
2003;9;GLO;SBPA;SBGL;235,00;20
2003;9;GLO;SBBR;SBSP;477,86;69
2003;9;GLO;SBFL;SBRJ;211,00;24
2003;9;GLO;SBCT;SBPA;340,95;34
2003;9;GLO;SBFL;SBGL;340,76;213
2003;9;GLO;SBPA;SBCT;288,00;1
2003;9;GLO;SBBH;SBSP;380,83;6
2003;9;GLO;SBKP;SBBH;155,30;40
2003;9;GLO;SBKP;SBPA;195,21;113
2003;9;GLO;SBFZ;SBBR;620,19;905
2003;9;GLO;SBNF;SBSP;208,68;831
2003;9;GLO;SBVT;SBSP;168,69;3215
2003;9;GLO;SBNF;SBSP;206,00;68
2003;9;GLO;SBKP;SBPA;272,23;5
2003;9;GLO;SBBR;SBBE;491,60;18
2003;9;GLO;SBBH;SBBR;326,00;38
2003;9;GLO;SBRJ;SBCT;255,88;24
2003;9;GLO;SBSP;SBBR;400,06;262
2003;9;GLO;SBSV;SBRF;442,00;1
2003;9;GLO;SBRJ;SBCT;188,89;275
2003;9;GLO;SBBR;SBPA;512,00;145
2003;9;GLO;SBBR;SBBH;150,00;2
2003;9;GLO;SBBR;SBSP;332,28;3431
2003;9;GLO;SBBR;SBGO;158,00;1
2003;9;GLO;SBCT;SBGL;300,83;23
2003;9;GLO;SBGO;SBSP;235,94;31
2003;9;GLO;SBCT;SBSP;356,33;3
2003;9;GLO;SBKP;SBCT;191,00;8
2003;9;GLO;SBPA;SBRJ;222,05;154
2003;9;GLO;SBSP;SBNF;189,69;1676
2003;9;GLO;SBBR;SBCT;560,61;17
2003;9;GLO;SBKP;SBRJ;285,87;270
2003;9;GLO;SBKP;SBCT;73,85;27
2003;9;GLO;SBFL;SBBR;237,70;62
2003;9;GLO;SBPA;SBKP;263,36;25
2003;9;GLO;SBGL;SBFL;253,70;86
2003;9;GLO;SBPA;SBRJ;257,25;16
2003;9;GLO;SBBR;SBCT;428,57;14
2003;9;GLO;SBBR;SBRJ;428,08;41
2003;9;GLO;SBSP;SBPA;368,00;35
2003;9;GLO;SBBR;SBSP;150,00;1
2003;9;GLO;SBCT;SBGL;373,00;1
2003;9;GLO;SBSV;SBBR;364,00;150
2003;9;GLO;SBBH;SBSP;279,00;3
2003;9;GLO;SBRJ;SBPA;239,06;52
2003;9;GLO;SBGO;SBSP;350,12;42
2003;9;GLO;SBBR;SBSV;473,28;10
2003;9;GLO;SBSP;SBVT;185,17;580
2003;9;GLO;SBSP;SBNF;357,16;8
2003;9;GLO;SBRJ;SBBR;334,40;4137
2003;9;GLO;SBRF;SBFZ;193,80;2665
2003;9;GLO;SBGL;SBPA;384,21;82
2003;9;GLO;SBPA;SBSP;244,62;184
2003;9;GLO;SBBR;SBBH;296,25;68
2003;9;GLO;SBRJ;SBBR;380,00;23
2003;9;GLO;SBSP;SBBH;279,00;1
2003;9;GLO;SBKP;SBBR;220,29;307
2003;9;GLO;SBSP;SBBH;230,00;124
2003;9;GLO;SBKP;SBCT;240,55;53
2003;9;GLO;SBSP;SBBR;150,00;1
2003;9;GLO;SBBH;SBKP;216,80;5
