ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2003;2;GLO;SBBR;SBSV;220,66;3
2003;2;GLO;SBPA;SBSP;364,00;25
2003;2;GLO;SBRJ;SBVT;79,37;1757
2003;2;GLO;SBBE;SBBR;290,77;164
2003;2;GLO;SBSV;SBRF;344,00;13
2003;2;GLO;SBGL;SBPA;204,81;1415
2003;2;GLO;SBBR;SBGL;309,24;38
2003;2;GLO;SBBR;SBPA;408,10;228
2003;2;GLO;SBBH;SBSP;319,00;1
2003;2;GLO;SBCT;SBGL;149,85;1073
2003;2;GLO;SBBR;SBGL;488,00;2
2003;2;GLO;SBCT;SBSP;180,45;1486
2003;2;GLO;SBBR;SBSP;184,00;13
2003;2;GLO;SBFL;SBPA;99,00;25
2003;2;GLO;SBRJ;SBPA;187,07;101
2003;2;GLO;SBRJ;SBKP;143,20;5
2003;2;GLO;SBBR;SBSV;455,66;3
2003;2;GLO;SBRF;SBFZ;460,62;4
2003;2;GLO;SBBR;SBKP;247,00;12
2003;2;GLO;SBGL;SBPA;184,19;478
2003;2;GLO;SBPA;SBRJ;338,94;34
2003;2;GLO;SBBH;SBRJ;347,00;2
2003;2;GLO;SBKP;SBBR;400,00;2
2003;2;GLO;SBGO;SBBR;73,36;108
2003;2;GLO;SBCT;SBSP;164,27;2531
2003;2;GLO;SBBR;SBFZ;517,64;7
2003;2;GLO;SBCT;SBPA;0,92;222
2003;2;GLO;SBBH;SBCT;302,29;17
2003;2;GLO;SBRJ;SBSP;181,78;121
2003;2;GLO;SBFL;SBPA;221,29;17
2003;2;GLO;SBBR;SBFZ;0,95;378
2003;2;GLO;SBBR;SBRJ;150,00;2
2003;2;GLO;SBFZ;SBBR;515,61;11
2003;2;GLO;SBGL;SBFL;546,30;47
2003;2;GLO;SBSP;SBRJ;212,30;228
2003;2;GLO;SBPA;SBFL;150,07;85
2003;2;GLO;SBGL;SBBR;362,00;2
2003;2;GLO;SBKP;SBRJ;235,98;126
2003;2;GLO;SBRJ;SBFL;416,11;75
2003;2;GLO;SBPA;SBCT;122,58;493
2003;2;GLO;SBBR;SBRJ;276,00;4
2003;2;GLO;SBBR;SBFZ;267,78;64
2003;2;GLO;SBSP;SBGL;249,82;62
2003;2;GLO;SBSP;SBBH;239,15;53
2003;2;GLO;SBPA;SBFL;86,76;557
2003;2;GLO;SBPA;SBKP;364,00;7
2003;2;GLO;SBKP;SBRJ;148,01;151
2003;2;GLO;SBFZ;SBBR;268,03;60
2003;2;GLO;SBSP;SBGO;142,54;2083
2003;2;GLO;SBCT;SBGL;299,92;13
2003;2;GLO;SBSV;SBGL;289,69;356
2003;2;GLO;SBPA;SBSP;301,33;435
2003;2;GLO;SBFL;SBRJ;482,40;5
2003;2;GLO;SBBR;SBFZ;566,15;19
2003;2;GLO;SBPS;SBSP;273,74;35
2003;2;GLO;SBRJ;SBBH;0,87;4
2003;2;GLO;SBSP;SBFL;368,43;8
