ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2009;4;AZU;SBRJ;SBKP;369,00;396
2009;4;AZU;SBPA;SBRJ;529,00;3
2009;4;AZU;SBCT;SBRJ;359,00;2
2009;4;AZU;SBCT;SBRJ;529,00;3
2009;4;AZU;SBKP;SBRJ;599,00;41
2009;4;AZU;SBCT;SBRJ;139,00;9
2009;4;AZU;SBKP;SBRJ;169,00;54
2009;4;AZU;SBKP;SBRJ;139,00;291
2009;4;AZU;SBKP;SBRJ;239,00;191
2009;4;AZU;SBKP;SBCT;429,00;53
2009;4;AZU;SBKP;SBCT;199,00;1353
2009;4;AZU;SBRJ;SBKP;179,00;175
2009;4;AZU;SBVT;SBRJ;659,00;2
2009;4;AZU;SBKP;SBRJ;159,00;275
2009;4;AZU;SBPA;SBRJ;189,00;3
2009;4;AZU;SBKP;SBRJ;339,00;249
2009;4;AZU;SBCT;SBKP;199,00;1360
2009;4;AZU;SBCT;SBKP;329,00;36
2009;4;AZU;SBKP;SBCT;169,00;20
2009;4;AZU;SBCT;SBKP;279,00;54
2009;4;AZU;SBRJ;SBKP;199,00;2934
2009;4;AZU;SBRJ;SBCT;79,00;125
2009;4;AZU;SBCT;SBRJ;199,00;5
2009;4;AZU;SBKP;SBCT;299,00;67
2009;4;AZU;SBCT;SBKP;319,00;38
2009;4;AZU;SBKP;SBCT;189,00;353
2009;4;AZU;SBKP;SBRJ;459,00;27
2009;4;AZU;SBRJ;SBVT;299,00;3
2009;4;AZU;SBPA;SBCT;549,00;2
2009;4;AZU;SBCT;SBPA;209,00;3
2009;4;AZU;SBVT;SBRJ;189,00;2
2009;4;AZU;SBRJ;SBCT;159,00;5
2009;4;AZU;SBPA;SBRJ;299,00;26
2009;4;AZU;SBKP;SBCT;559,00;72
2009;4;AZU;SBRJ;SBKP;159,00;263
2009;4;AZU;SBRJ;SBPA;149,00;10
2009;4;AZU;SBCT;SBKP;89,00;138
2009;4;AZU;SBCT;SBKP;49,00;52
2009;4;AZU;SBKP;SBCT;219,00;21
2009;4;AZU;SBRJ;SBKP;149,00;88
2009;4;AZU;SBRJ;SBCT;119,00;46
2009;4;AZU;SBCT;SBKP;159,00;335
2009;4;AZU;SBRJ;SBPA;529,00;4
2009;4;AZU;SBRJ;SBPA;139,00;35
2009;4;AZU;SBKP;SBCT;89,00;128
2009;4;AZU;SBCT;SBKP;369,00;191
2009;4;AZU;SBPA;SBRJ;689,00;3
2009;4;AZU;SBRJ;SBPA;299,00;10
2009;4;AZU;SBRJ;SBCT;319,00;2
2009;4;AZU;SBCT;SBKP;109,00;384
2009;4;AZU;SBRJ;SBVT;99,00;13
2009;4;AZU;SBPA;SBRJ;629,00;3
2009;4;AZU;SBRJ;SBKP;219,00;15
2009;4;AZU;SBRJ;SBKP;169,00;50
2009;4;AZU;SBRJ;SBVT;139,00;11
2009;4;AZU;SBPA;SBRJ;359,00;3
2009;4;AZU;SBRJ;SBVT;159,00;5
2009;4;AZU;SBKP;SBCT;139,00;54
2009;4;AZU;SBKP;SBCT;329,00;12
2009;4;AZU;SBKP;SBCT;119,00;180
2009;4;AZU;SBKP;SBCT;349,00;243
2009;4;AZU;SBVT;SBRJ;529,00;15
2009;4;AZU;SBPA;SBRJ;239,00;11
2009;4;AZU;SBPA;SBCT;169,00;6
2009;4;AZU;SBRJ;SBKP;329,00;21
2009;4;AZU;SBCT;SBRJ;409,00;2
2009;4;AZU;SBKP;SBCT;399,00;107
2009;4;AZU;SBKP;SBRJ;219,00;11
2009;4;AZU;SBRJ;SBVT;529,00;2
2009;4;AZU;SBRJ;SBPA;239,00;6
2009;4;AZU;SBKP;SBRJ;369,00;297
2009;4;AZU;SBRJ;SBPA;129,00;36
2009;4;AZU;SBRJ;SBPA;399,00;6
2009;4;AZU;SBPA;SBRJ;229,00;20
2009;4;AZU;SBRJ;SBKP;599,00;35
2009;4;AZU;SBCT;SBKP;119,00;200
2009;4;AZU;SBCT;SBRJ;119,00;112
2009;4;AZU;SBCT;SBKP;179,00;197
2009;4;AZU;SBKP;SBRJ;59,00;694
2009;4;AZU;SBPA;SBRJ;99,00;470
2009;4;AZU;SBVT;SBRJ;79,00;2
2009;4;AZU;SBCT;SBKP;309,00;63
2009;4;AZU;SBPA;SBRJ;159,00;510
2009;4;AZU;SBRJ;SBKP;259,00;57
2009;4;AZU;SBCT;SBKP;299,00;53
2009;4;AZU;SBRJ;SBVT;79,00;2
2009;4;AZU;SBVT;SBRJ;479,00;2
2009;4;AZU;SBCT;SBRJ;369,00;3
2009;4;AZU;SBPA;SBCT;99,00;9
2009;4;AZU;SBKP;SBCT;179,00;174
2009;4;AZU;SBCT;SBRJ;99,00;155
2009;4;AZU;SBKP;SBCT;79,00;745
2009;4;AZU;SBKP;SBRJ;99,00;6055
2009;4;AZU;SBKP;SBRJ;409,00;117
2009;4;AZU;SBCT;SBKP;149,00;131
2009;4;AZU;SBKP;SBRJ;199,00;4365
2009;4;AZU;SBKP;SBRJ;129,00;68
2009;4;AZU;SBCT;SBRJ;179,00;21
2009;4;AZU;SBCT;SBKP;349,00;260
2009;4;AZU;SBRJ;SBKP;99,00;6223
2009;4;AZU;SBRJ;SBCT;229,00;27
2009;4;AZU;SBCT;SBPA;99,00;5
2009;4;AZU;SBRJ;SBCT;479,00;3
2009;4;AZU;SBRJ;SBCT;109,00;179
2009;4;AZU;SBCT;SBKP;139,00;75
2009;4;AZU;SBRJ;SBPA;159,00;273
2009;4;AZU;SBRJ;SBCT;199,00;3
2009;4;AZU;SBKP;SBRJ;329,00;27
2009;4;AZU;SBRJ;SBPA;189,00;5
2009;4;AZU;SBPA;SBRJ;169,00;64
2009;4;AZU;SBPA;SBRJ;319,00;3
2009;4;AZU;SBRJ;SBPA;99,00;137
2009;4;AZU;SBCT;SBKP;559,00;8
2009;4;AZU;SBPA;SBRJ;139,00;41
2009;4;AZU;SBKP;SBRJ;259,00;53
2009;4;AZU;SBRJ;SBKP;299,00;1010
2009;4;AZU;SBVT;SBRJ;159,00;2
2009;4;AZU;SBRJ;SBPA;209,00;9
2009;4;AZU;SBKP;SBRJ;179,00;131
2009;4;AZU;SBRJ;SBPA;229,00;5
2009;4;AZU;SBRJ;SBKP;79,00;3234
2009;4;AZU;SBRJ;SBCT;139,00;8
2009;4;AZU;SBPA;SBRJ;129,00;45
2009;4;AZU;SBKP;SBCT;129,00;1611
2009;4;AZU;SBRJ;SBCT;249,00;2
2009;4;AZU;SBCT;SBRJ;259,00;2
2009;4;AZU;SBCT;SBKP;129,00;1822
