ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2006;8;BRB;SBPA;SBGL;229,00;30
2006;8;BRB;SBGL;SBGR;129,00;2
2006;8;BRB;SBSV;SBGR;1709,00;2
2006;8;BRB;SBSP;SBCT;109,00;278
2006;8;BRB;SBGL;SBCF;109,00;69
2006;8;BRB;SBCT;SBSP;179,00;69
2006;8;BRB;SBGR;SBFZ;509,00;1
2006;8;BRB;SBPA;SBSP;189,00;119
2006;8;BRB;SBBR;SBSP;289,00;5
2006;8;BRB;SBSV;SBGL;47,00;5
2006;8;BRB;SBCT;SBPA;179,00;50
2006;8;BRB;SBGL;SBSP;139,00;376
2006;8;BRB;SBGR;SBRF;549,00;2
2006;8;BRB;SBBR;SBSP;199,00;167
2006;8;BRB;SBGL;SBSP;129,00;343
2006;8;BRB;SBCT;SBGR;149,00;3
2006;8;BRB;SBGL;SBBR;339,00;15
2006;8;BRB;SBSP;SBGL;109,00;1063
2006;8;BRB;SBBR;SBSP;189,00;151
2006;8;BRB;SBCT;SBGR;89,00;14
2006;8;BRB;SBGR;SBRF;2069,00;1
2006;8;BRB;SBRF;SBSV;199,00;2
2006;8;BRB;SBCT;SBSP;99,00;273
2006;8;BRB;SBBR;SBGL;339,00;5
2006;8;BRB;SBGL;SBCT;179,00;31
2006;8;BRB;SBRF;SBGR;237,00;20
2006;8;BRB;SBBR;SBBE;289,00;35
2006;8;BRB;SBGL;SBPA;209,00;90
2006;8;BRB;SBGL;SBFZ;429,00;7
2006;8;BRB;SBPA;SBGL;349,00;1
2006;8;BRB;SBSP;SBGO;239,00;11
2006;8;BRB;SBBR;SBPA;429,00;1
2006;8;BRB;SBGR;SBSV;339,00;41
2006;8;BRB;SBSP;SBCT;89,00;295
2006;8;BRB;SBGL;SBFZ;509,00;5
2006;8;BRB;SBGR;SBRF;559,00;1
2006;8;BRB;SBSP;SBPA;239,00;101
2006;8;BRB;SBRF;SBSV;179,00;4
2006;8;BRB;SBCT;SBGR;139,00;1
2006;8;BRB;SBGR;SBPA;239,00;3
2006;8;BRB;SBGL;SBRF;399,00;8
2006;8;BRB;SBCT;SBGL;199,00;82
2006;8;BRB;SBPA;SBGL;219,00;65
2006;8;BRB;SBFZ;SBGL;409,00;12
2006;8;BRB;SBFZ;SBBR;369,00;9
2006;8;BRB;SBSP;SBCT;189,00;8
2006;8;BRB;SBBR;SBCT;299,00;1
2006;8;BRB;SBGL;SBBR;229,00;109
2006;8;BRB;SBGR;SBFZ;459,00;48
2006;8;BRB;SBBR;SBFZ;349,00;19
2006;8;BRB;SBGO;SBSP;169,00;11
2006;8;BRB;SBBR;SBGR;1299,00;7
2006;8;BRB;SBBR;SBFZ;329,00;14
2006;8;BRB;SBPA;SBCT;149,00;15
2006;8;BRB;SBGL;SBSV;329,00;7
2006;8;BRB;SBGR;SBPA;101,00;9
2006;8;BRB;SBBR;SBGR;189,00;98
2006;8;BRB;SBGL;SBCT;139,00;106
2006;8;BRB;SBGL;SBBR;269,00;184
2006;8;BRB;SBSP;SBSV;199,00;509
2006;8;BRB;SBBR;SBSP;339,00;10
2006;8;BRB;SBRF;SBFZ;139,00;6
2006;8;BRB;SBGL;SBGR;99,00;307
2006;8;BRB;SBRF;SBGL;379,00;11
2006;8;BRB;SBSP;SBGO;219,00;1
2006;8;BRB;SBRF;SBGR;429,00;1
2006;8;BRB;SBPA;SBCT;239,00;1
2006;8;BRB;SBPA;SBSP;1229,00;1
2006;8;BRB;SBSV;SBGL;329,00;2
2006;8;BRB;SBBR;SBPA;409,00;13
2006;8;BRB;SBGO;SBBR;59,00;324
2006;8;BRB;SBGR;SBGL;159,00;29
2006;8;BRB;SBGR;SBSV;299,00;8
2006;8;BRB;SBBR;SBGL;239,00;70
2006;8;BRB;SBGL;SBSP;77,00;2
2006;8;BRB;SBVT;SBSP;169,00;219
2006;8;BRB;SBRF;SBGR;279,00;256
2006;8;BRB;SBSP;SBBR;219,00;34
2006;8;BRB;SBGL;SBBR;179,00;502
2006;8;BRB;SBCT;SBGR;109,00;13
2006;8;BRB;SBGR;SBGL;119,00;37
2006;8;BRB;SBSP;SBCT;139,00;124
2006;8;BRB;SBFZ;SBGL;429,00;6
2006;8;BRB;SBBE;SBBR;279,00;148
2006;8;BRB;SBRF;SBBR;429,00;3
2006;8;BRB;SBSV;SBSP;91,00;1
2006;8;BRB;SBBR;SBSP;1299,00;3
2006;8;BRB;SBSP;SBPA;339,00;33
2006;8;BRB;SBGL;SBFZ;359,00;63
2006;8;BRB;SBGR;SBFZ;250,00;42
2006;8;BRB;SBGR;SBFZ;479,00;41
2006;8;BRB;SBRF;SBFZ;159,00;25
2006;8;BRB;SBPA;SBGL;103,00;2
2006;8;BRB;SBGR;SBPA;189,00;39
2006;8;BRB;SBRF;SBSV;826,00;1
2006;8;BRB;SBRF;SBFZ;99,00;152
2006;8;BRB;SBBR;SBFZ;309,00;56
2006;8;BRB;SBPA;SBGL;299,00;8
2006;8;BRB;SBGL;SBPA;219,00;54
2006;8;BRB;SBBR;SBGR;101,00;2
2006;8;BRB;SBRF;SBGR;459,00;2
2006;8;BRB;SBSV;SBGR;309,00;19
2006;8;BRB;SBBR;SBSP;179,00;367
2006;8;BRB;SBPA;SBGR;101,00;8
2006;8;BRB;SBCT;SBSP;729,00;1
2006;8;BRB;SBCT;SBBR;269,00;17
2006;8;BRB;SBSP;SBPA;1229,00;1
2006;8;BRB;SBBR;SBBE;329,00;41
2006;8;BRB;SBGL;SBRF;259,00;99
2006;8;BRB;SBCF;SBGL;89,00;274
2006;8;BRB;SBBR;SBGR;259,00;9
2006;8;BRB;SBVT;SBSP;199,00;75
2006;8;BRB;SBSP;SBPA;209,00;54
2006;8;BRB;SBPA;SBSP;209,00;61
2006;8;BRB;SBSP;SBPA;179,00;238
2006;8;BRB;SBVT;SBSP;179,00;46
2006;8;BRB;SBGR;SBRF;279,00;433
2006;8;BRB;SBGL;SBSV;259,00;18
2006;8;BRB;SBBR;SBSP;169,00;730
2006;8;BRB;SBFZ;SBBR;349,00;10
2006;8;BRB;SBSV;SBGL;289,00;1
2006;8;BRB;SBBR;SBFZ;289,00;51
2006;8;BRB;SBGL;SBBR;149,00;826
2006;8;BRB;SBGR;SBBR;199,00;194
2006;8;BRB;SBGL;SBPA;349,00;6
2006;8;BRB;SBGL;SBGR;629,00;3
2006;8;BRB;SBGR;SBRF;237,00;31
2006;8;BRB;SBBR;SBBE;279,00;56
2006;8;BRB;SBVT;SBSP;209,00;4
2006;8;BRB;SBSP;SBPA;289,00;27
2006;8;BRB;SBRF;SBBR;309,00;61
2006;8;BRB;SBRF;SBGR;449,00;3
2006;8;BRB;SBGL;SBPA;299,00;5
2006;8;BRB;SBGL;SBCT;219,00;5
2006;8;BRB;SBBR;SBPA;339,00;16
2006;8;BRB;SBGR;SBPA;169,00;79
2006;8;BRB;SBCT;SBGL;159,00;70
2006;8;BRB;SBGL;SBBR;319,00;6
2006;8;BRB;SBSV;SBSP;147,00;22
2006;8;BRB;SBPA;SBBR;339,00;18
2006;8;BRB;SBBR;SBGR;289,00;11
2006;8;BRB;SBGL;SBSV;78,00;4
2006;8;BRB;SBFZ;SBRF;99,00;197
2006;8;BRB;SBCT;SBBR;449,00;1
2006;8;BRB;SBSP;SBBR;169,00;487
2006;8;BRB;SBGL;SBSP;99,00;3
2006;8;BRB;SBFZ;SBRF;149,00;2
2006;8;BRB;SBRF;SBGL;259,00;68
2006;8;BRB;SBGL;SBPA;239,00;68
2006;8;BRB;SBCT;SBGL;179,00;8
2006;8;BRB;SBSV;SBSP;319,00;4
2006;8;BRB;SBBR;SBGL;319,00;15
2006;8;BRB;SBGR;SBSV;289,00;64
2006;8;BRB;SBPA;SBSP;259,00;193
