ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2010;6;AZU;SBPS;SBSP;429,00;1
2010;6;AZU;SBRJ;SBCT;359,00;2
2010;6;AZU;SBPA;SBRJ;119,00;149
2010;6;AZU;SBRJ;SBKP;79,00;2035
2010;6;AZU;SBCT;SBKP;309,00;94
2010;6;AZU;SBKP;SBRJ;249,00;74
2010;6;AZU;SBRJ;SBKP;799,00;33
2010;6;AZU;SBPA;SBRJ;489,00;11
2010;6;AZU;SBRJ;SBCT;239,00;5
2010;6;AZU;SBCT;SBKP;399,00;28
2010;6;AZU;SBRJ;SBKP;259,00;571
2010;6;AZU;SBFL;SBPA;369,00;5
2010;6;AZU;SBPA;SBCT;329,00;1
2010;6;AZU;SBRJ;SBVT;579,00;1
2010;6;AZU;SBPA;SBRJ;529,00;11
2010;6;AZU;SBRJ;SBKP;189,00;119
2010;6;AZU;SBPA;SBRJ;409,00;26
2010;6;AZU;SBVT;SBRJ;159,00;2
2010;6;AZU;SBVT;SBRJ;369,00;1
2010;6;AZU;SBPA;SBRJ;309,00;26
2010;6;AZU;SBKP;SBRJ;779,00;43
2010;6;AZU;SBRJ;SBPA;119,00;163
2010;6;AZU;SBRJ;SBPA;479,00;29
2010;6;AZU;SBPA;SBRJ;179,00;121
2010;6;AZU;SBRJ;SBKP;469,00;19
2010;6;AZU;SBKP;SBCT;359,00;79
2010;6;AZU;SBRJ;SBPA;229,00;95
2010;6;AZU;SBPA;SBRJ;299,00;98
2010;6;AZU;SBCT;SBKP;459,00;23
2010;6;AZU;SBKP;SBCT;59,00;3
2010;6;AZU;SBKP;SBRJ;219,00;14
2010;6;AZU;SBPA;SBRJ;589,00;5
2010;6;AZU;SBKP;SBCT;589,00;18
2010;6;AZU;SBRJ;SBCT;349,00;11
2010;6;AZU;SBCT;SBKP;69,00;191
2010;6;AZU;SBKP;SBCT;109,00;752
2010;6;AZU;SBCT;SBRJ;169,00;27
2010;6;AZU;SBCT;SBKP;109,00;727
2010;6;AZU;SBRJ;SBPA;259,00;22
2010;6;AZU;SBSP;SBPS;519,00;3
2010;6;AZU;SBPA;SBRJ;199,00;13
2010;6;AZU;SBRJ;SBPA;529,00;28
2010;6;AZU;SBKP;SBRJ;69,00;511
2010;6;AZU;SBRJ;SBCT;209,00;2
2010;6;AZU;SBKP;SBRJ;579,00;22
2010;6;AZU;SBKP;SBRJ;269,00;70
2010;6;AZU;SBFL;SBPA;159,00;1
2010;6;AZU;SBRJ;SBPA;1399,00;6
2010;6;AZU;SBRJ;SBCT;339,00;5
2010;6;AZU;SBCT;SBKP;159,00;245
2010;6;AZU;SBKP;SBRJ;169,00;233
2010;6;AZU;SBKP;SBRJ;189,00;126
2010;6;AZU;SBRJ;SBKP;579,00;103
2010;6;AZU;SBPA;SBFL;259,00;1
2010;6;AZU;SBPA;SBRJ;349,00;61
2010;6;AZU;SBCT;SBKP;339,00;35
2010;6;AZU;SBRJ;SBPA;279,00;4
2010;6;AZU;SBRJ;SBCT;329,00;1
2010;6;AZU;SBRJ;SBPA;249,00;122
2010;6;AZU;SBRJ;SBKP;569,00;15
2010;6;AZU;SBKP;SBCT;119,00;43
2010;6;AZU;SBRJ;SBPA;369,00;17
2010;6;AZU;SBRJ;SBVT;279,00;6
2010;6;AZU;SBRJ;SBKP;409,00;146
2010;6;AZU;SBKP;SBCT;209,00;72
2010;6;AZU;SBKP;SBCT;89,00;673
2010;6;AZU;SBPA;SBFL;139,00;1
2010;6;AZU;SBVT;SBRJ;119,00;14
2010;6;AZU;SBPA;SBCT;189,00;1
2010;6;AZU;SBRJ;SBKP;239,00;504
2010;6;AZU;SBKP;SBRJ;499,00;3
2010;6;AZU;SBPA;SBRJ;429,00;29
2010;6;AZU;SBCT;SBRJ;159,00;9
2010;6;AZU;SBPA;SBRJ;479,00;43
2010;6;AZU;SBKP;SBCT;399,00;16
2010;6;AZU;SBPA;SBRJ;789,00;3
2010;6;AZU;SBCT;SBPA;109,00;1
2010;6;AZU;SBKP;SBCT;409,00;35
2010;6;AZU;SBPA;SBRJ;229,00;66
2010;6;AZU;SBCT;SBKP;589,00;15
2010;6;AZU;SBRJ;SBPA;109,00;608
2010;6;AZU;SBPA;SBRJ;359,00;1
2010;6;AZU;SBRJ;SBPA;144,00;215
2010;6;AZU;SBKP;SBCT;449,00;8
2010;6;AZU;SBRJ;SBPA;449,00;7
2010;6;AZU;SBPA;SBCT;179,00;1
2010;6;AZU;SBRJ;SBVT;239,00;6
2010;6;AZU;SBKP;SBRJ;299,00;46
2010;6;AZU;SBCT;SBKP;359,00;86
2010;6;AZU;SBKP;SBRJ;509,00;19
2010;6;AZU;SBRJ;SBCT;669,00;1
2010;6;AZU;SBRJ;SBPA;239,00;36
2010;6;AZU;SBKP;SBCT;349,00;76
2010;6;AZU;SBCT;SBRJ;289,00;25
2010;6;AZU;SBVT;SBRJ;219,00;3
2010;6;AZU;SBCT;SBKP;259,00;160
2010;6;AZU;SBCT;SBKP;569,00;6
2010;6;AZU;SBRJ;SBPA;439,00;122
2010;6;AZU;SBRJ;SBVT;169,00;3
2010;6;AZU;SBKP;SBCT;129,00;664
2010;6;AZU;SBKP;SBCT;189,00;11
2010;6;AZU;SBCT;SBKP;299,00;92
2010;6;AZU;SBKP;SBCT;99,00;1292
2010;6;AZU;SBRJ;SBKP;509,00;116
2010;6;AZU;SBPA;SBRJ;209,00;83
2010;6;AZU;SBKP;SBCT;879,00;16
2010;6;AZU;SBVT;SBRJ;99,00;36
2010;6;AZU;SBRJ;SBVT;479,00;4
2010;6;AZU;SBPA;SBCT;99,00;4
2010;6;AZU;SBFL;SBPA;99,00;3
2010;6;AZU;SBRJ;SBVT;289,00;3
2010;6;AZU;SBRJ;SBKP;459,00;118
2010;6;AZU;SBCT;SBPA;89,00;2
2010;6;AZU;SBRJ;SBCT;99,00;3
2010;6;AZU;SBRJ;SBKP;169,00;204
2010;6;AZU;SBKP;SBCT;199,00;200
2010;6;AZU;SBCT;SBRJ;179,00;22
2010;6;AZU;SBKP;SBCT;889,00;5
2010;6;AZU;SBPA;SBFL;199,00;2
2010;6;AZU;SBRJ;SBCT;469,00;1
2010;6;AZU;SBRJ;SBKP;129,00;2956
2010;6;AZU;SBRJ;SBVT;89,00;14
2010;6;AZU;SBPA;SBCT;319,00;1
2010;6;AZU;SBCT;SBKP;899,00;6
2010;6;AZU;SBCT;SBPA;99,00;4
2010;6;AZU;SBRJ;SBCT;189,00;4
2010;6;AZU;SBRJ;SBVT;529,00;1
2010;6;AZU;SBRJ;SBKP;639,00;28
2010;6;AZU;SBRJ;SBPA;199,00;13
2010;6;AZU;SBRJ;SBPA;209,00;93
2010;6;AZU;SBSP;SBPS;159,00;8
2010;6;AZU;SBCT;SBKP;169,00;52
2010;6;AZU;SBCT;SBKP;409,00;67
2010;6;AZU;SBVT;SBRJ;229,00;6
2010;6;AZU;SBCT;SBKP;529,00;32
2010;6;AZU;SBRJ;SBVT;419,00;4
2010;6;AZU;SBCT;SBKP;879,00;2
2010;6;AZU;SBPA;SBRJ;579,00;20
2010;6;AZU;SBKP;SBRJ;239,00;583
2010;6;AZU;SBKP;SBRJ;139,00;246
2010;6;AZU;SBRJ;SBKP;709,00;22
2010;6;AZU;SBRJ;SBVT;189,00;4
2010;6;AZU;SBPA;SBRJ;399,00;5
2010;6;AZU;SBPA;SBCT;129,00;3
2010;6;AZU;SBPA;SBCT;829,00;1
2010;6;AZU;SBPA;SBRJ;1379,00;1
2010;6;AZU;SBRJ;SBPA;489,00;14
2010;6;AZU;SBRJ;SBVT;139,00;3
2010;6;AZU;SBRJ;SBPA;309,00;23
2010;6;AZU;SBKP;SBCT;499,00;7
2010;6;AZU;SBKP;SBCT;259,00;92
2010;6;AZU;SBPS;SBSP;159,00;5
2010;6;AZU;SBPA;SBRJ;269,00;17
2010;6;AZU;SBPA;SBRJ;159,00;56
2010;6;AZU;SBPA;SBRJ;164,00;103
2010;6;AZU;SBRJ;SBPA;359,00;15
2010;6;AZU;SBRJ;SBCT;379,00;1
2010;6;AZU;SBRJ;SBKP;789,00;47
