ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2002;3;GLO;SBPA;SBSP;231,00;22
2002;3;GLO;SBSP;SBFL;199,00;77
2002;3;GLO;SBSP;SBRJ;188,00;33
2002;3;GLO;SBGL;SBKP;245,00;2
2002;3;GLO;SBBR;SBBH;289,00;1
2002;3;GLO;SBGL;SBPA;352,00;3
2002;3;GLO;SBBR;SBSV;231,00;73
2002;3;GLO;SBSP;SBBR;212,00;8
2002;3;GLO;SBPA;SBBR;324,00;11
2002;3;GLO;SBCT;SBGL;319,00;6
2002;3;GLO;SBSP;SBRJ;100,00;3
2002;3;GLO;SBFL;SBBR;282,00;44
2002;3;GLO;SBBR;SBSP;399,69;30
2002;3;GLO;SBGL;SBKP;192,00;2
2002;3;GLO;SBGL;SBCT;136,00;3274
2002;3;GLO;SBSP;SBGL;191,00;7
2002;3;GLO;SBSP;SBBR;146,00;2739
2002;3;GLO;SBGL;SBSV;483,56;20
2002;3;GLO;SBSP;SBBH;155,00;33
2002;3;GLO;SBBR;SBSV;370,00;40
2002;3;GLO;SBBR;SBSP;212,00;17
2002;3;GLO;SBCT;SBPA;136,00;9
2002;3;GLO;SBSP;SBBH;174,00;19
2002;3;GLO;SBSP;SBRJ;108,00;213
2002;3;GLO;SBRF;SBGL;353,00;13
2002;3;GLO;SBGL;SBSV;268,00;17
2002;3;GLO;SBSP;SBCT;163,00;3
2002;3;GLO;SBBR;SBSV;243,00;40
2002;3;GLO;SBSP;SBFL;163,00;125
2002;3;GLO;SBFL;SBSP;208,00;83
2002;3;GLO;SBBE;SBBR;525,18;19
2002;3;GLO;SBBR;SBSV;462,68;16
2002;3;GLO;SBGL;SBKP;156,00;4
2002;3;GLO;SBSV;SBBR;290,00;23
2002;3;GLO;SBFL;SBGL;283,00;24
2002;3;GLO;SBKP;SBRJ;132,00;35
2002;3;GLO;SBRJ;SBSP;128,00;3138
2002;3;GLO;SBSP;SBFL;238,00;3
2002;3;GLO;SBRF;SBSV;125,00;38
2002;3;GLO;SBSV;SBRF;139,00;4
2002;3;GLO;SBSP;SBBR;166,00;3668
2002;3;GLO;SBFL;SBGL;253,00;24
2002;3;GLO;SBBR;SBCT;266,00;8
2002;3;GLO;SBRJ;SBKP;108,00;14
2002;3;GLO;SBSV;SBRF;183,00;6
2002;3;GLO;SBPA;SBGL;274,00;6
2002;3;GLO;SBGL;SBPA;263,00;15
