ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2006;2;BRB;SBCT;SBGR;119,00;13
2006;2;BRB;SBPA;SBGR;129,00;2
2006;2;BRB;SBSP;SBPA;359,00;9
2006;2;BRB;SBPA;SBGL;289,00;230
2006;2;BRB;SBRF;SBGR;599,00;6
2006;2;BRB;SBPA;SBGR;159,00;113
2006;2;BRB;SBSV;SBGL;269,00;40
2006;2;BRB;SBBR;SBGL;209,00;125
2006;2;BRB;SBPA;SBCT;99,00;608
2006;2;BRB;SBSV;SBSP;589,00;5
2006;2;BRB;SBRF;SBGR;349,00;36
2006;2;BRB;SBGL;SBSV;489,00;41
2006;2;BRB;SBGL;SBSV;299,00;62
2006;2;BRB;SBVT;SBSP;219,00;1
2006;2;BRB;SBGR;SBPA;309,00;2
2006;2;BRB;SBGR;SBCT;119,00;55
2006;2;BRB;SBSP;SBGL;289,00;9
2006;2;BRB;SBGO;SBSP;169,00;308
2006;2;BRB;SBSP;SBGL;629,00;4
2006;2;BRB;SBSV;SBRF;169,00;104
2006;2;BRB;SBGL;SBSV;269,00;14
2006;2;BRB;SBBE;SBEG;289,00;6
2006;2;BRB;SBSV;SBGL;609,00;14
2006;2;BRB;SBGL;SBSP;209,00;7
2006;2;BRB;SBSP;SBBR;199,00;480
2006;2;BRB;SBBR;SBGL;639,00;1
2006;2;BRB;SBGR;SBPA;209,00;49
2006;2;BRB;SBSP;SBSV;299,00;82
2006;2;BRB;SBGL;SBRF;889,00;3
2006;2;BRB;SBGL;SBRF;729,00;5
2006;2;BRB;SBEG;SBBE;259,00;3
2006;2;BRB;SBGL;SBCT;269,00;16
2006;2;BRB;SBGR;SBBR;389,00;2
2006;2;BRB;SBBR;SBGO;59,00;222
2006;2;BRB;SBFZ;SBBR;489,00;1
2006;2;BRB;SBSP;SBCT;119,00;20
2006;2;BRB;SBSV;SBSP;359,00;36
2006;2;BRB;SBGL;SBCF;99,00;15
2006;2;BRB;SBGL;SBSP;149,00;104
2006;2;BRB;SBBR;SBGL;259,00;19
2006;2;BRB;SBCT;SBGL;269,00;22
2006;2;BRB;SBGR;SBCT;129,00;27
