ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2005;8;GLO;SBRF;SBGL;456,00;66
2005;8;GLO;SBFZ;SBGR;469,05;447
2005;8;GLO;SBSP;SBFL;363,83;257
2005;8;GLO;SBBR;SBRF;214,34;29
2005;8;GLO;SBGL;SBCF;155,45;68
2005;8;GLO;SBRJ;SBSP;228,31;1042
2005;8;GLO;SBCY;SBSP;582,56;29
2005;8;GLO;SBFL;SBSP;399,96;24
2005;8;GLO;SBGL;SBBR;633,25;12
2005;8;GLO;SBSP;SBVT;245,71;118
2005;8;GLO;SBEG;SBGR;422,80;296
2005;8;GLO;SBGR;SBBR;186,00;4
2005;8;GLO;SBSP;SBRJ;272,19;11004
2005;8;GLO;SBBH;SBBR;225,94;199
2005;8;GLO;SBBR;SBBE;595,35;80
2005;8;GLO;SBBR;SBGL;162,31;72
2005;8;GLO;SBPA;SBCT;159,51;2864
2005;8;GLO;SBGR;SBSV;811,00;12
2005;8;GLO;SBCT;SBBR;388,91;56
2005;8;GLO;SBGR;SBPA;145,40;1970
2005;8;GLO;SBFZ;SBBR;854,64;82
2005;8;GLO;SBEG;SBGR;1009,25;12
2005;8;GLO;SBSP;SBUL;369,00;2
2005;8;GLO;SBPA;SBSP;393,71;3489
2005;8;GLO;SBGR;SBCT;321,51;13
2005;8;GLO;SBRF;SBBR;233,00;62
2005;8;GLO;SBBR;SBCT;532,14;81
2005;8;GLO;SBBH;SBBR;152,00;12
2005;8;GLO;SBGL;SBBR;48,89;18
2005;8;GLO;SBGL;SBPA;214,72;871
2005;8;GLO;SBFZ;SBRF;155,23;1656
2005;8;GLO;SBGL;SBBR;299,56;138
2005;8;GLO;SBPA;SBCT;305,13;2170
2005;8;GLO;SBFZ;SBGL;1106,86;65
2005;8;GLO;SBBR;SBPA;426,36;42
2005;8;GLO;SBRJ;SBSP;118,04;288
2005;8;GLO;SBSP;SBGL;268,18;164
2005;8;GLO;SBSP;SBPA;276,55;166
2005;8;GLO;SBSV;SBRF;182,70;863
2005;8;GLO;SBBE;SBEG;306,69;161
2005;8;GLO;SBSV;SBGL;466,49;362
2005;8;GLO;SBVT;SBSP;199,63;734
2005;8;GLO;SBSV;SBGL;229,72;198
2005;8;GLO;SBGR;SBBR;260,23;85
2005;8;GLO;SBPS;SBSP;182,56;151
2005;8;GLO;SBRJ;SBSP;50,00;1
2005;8;GLO;SBUL;SBSP;124,56;18
2005;8;GLO;SBBE;SBBR;516,74;89
2005;8;GLO;SBGL;SBPA;269,33;205
2005;8;GLO;SBSP;SBGL;109,74;6704
2005;8;GLO;SBBR;SBRF;279,99;892
2005;8;GLO;SBCT;SBPA;342,72;191
2005;8;GLO;SBFL;SBPA;212,23;2727
2005;8;GLO;SBCF;SBGL;324,61;137
2005;8;GLO;SBGL;SBCF;257,87;137
2005;8;GLO;SBBH;SBBR;345,40;101
2005;8;GLO;SBCT;SBPA;136,49;412
2005;8;GLO;SBCY;SBBR;225,00;130
2005;8;GLO;SBPA;SBGL;192,68;828
2005;8;GLO;SBFZ;SBGL;361,05;811
2005;8;GLO;SBSP;SBRP;141,11;18
2005;8;GLO;SBBR;SBSV;290,53;529
2005;8;GLO;SBGO;SBBR;348,67;3
2005;8;GLO;SBBR;SBFZ;752,34;90
2005;8;GLO;SBLO;SBSP;470,52;6
2005;8;GLO;SBRF;SBGR;336,73;3669
2005;8;GLO;SBSP;SBCG;454,64;47
2005;8;GLO;SBGL;SBRF;750,73;120
2005;8;GLO;SBPA;SBGR;648,00;2
2005;8;GLO;SBGR;SBCF;118,67;6
2005;8;GLO;SBBR;SBGR;186,00;21
2005;8;GLO;SBCF;SBGL;49,09;241
2005;8;GLO;SBSP;SBPS;166,67;271
2005;8;GLO;SBFZ;SBRF;280,58;1387
2005;8;GLO;SBCT;SBKP;105,07;45
2005;8;GLO;SBGR;SBFZ;365,83;4010
