ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2009;6;AZU;SBRJ;SBPA;159,00;5
2009;6;AZU;SBCT;SBKP;429,00;47
2009;6;AZU;SBKP;SBRJ;179,00;1095
2009;6;AZU;SBPA;SBRJ;239,00;22
2009;6;AZU;SBCT;SBRJ;229,00;7
2009;6;AZU;SBCT;SBKP;129,00;224
2009;6;AZU;SBRJ;SBKP;279,00;105
2009;6;AZU;SBRJ;SBCT;109,00;5
2009;6;AZU;SBRJ;SBCT;99,00;45
2009;6;AZU;SBPA;SBRJ;599,00;2
2009;6;AZU;SBCT;SBRJ;149,00;5
2009;6;AZU;SBPA;SBRJ;349,00;23
2009;6;AZU;SBRJ;SBKP;219,00;2
2009;6;AZU;SBPA;SBRJ;469,00;6
2009;6;AZU;SBKP;SBRJ;149,00;1913
2009;6;AZU;SBRJ;SBKP;289,00;1
2009;6;AZU;SBKP;SBRJ;129,00;2211
2009;6;AZU;SBKP;SBRJ;119,00;447
2009;6;AZU;SBKP;SBCT;109,00;52
2009;6;AZU;SBRJ;SBKP;459,00;19
2009;6;AZU;SBCT;SBKP;239,00;14
2009;6;AZU;SBKP;SBCT;249,00;10
2009;6;AZU;SBVT;SBRJ;69,00;4
2009;6;AZU;SBCT;SBRJ;219,00;1
2009;6;AZU;SBCT;SBKP;479,00;15
2009;6;AZU;SBPA;SBCT;299,00;3
2009;6;AZU;SBRJ;SBCT;89,00;11
2009;6;AZU;SBPA;SBRJ;159,00;5
2009;6;AZU;SBKP;SBCT;279,00;1
2009;6;AZU;SBRJ;SBKP;149,00;2076
2009;6;AZU;SBKP;SBCT;449,00;15
2009;6;AZU;SBPA;SBRJ;149,00;57
2009;6;AZU;SBCT;SBKP;649,00;1
2009;6;AZU;SBVT;SBRJ;139,00;7
2009;6;AZU;SBRJ;SBPA;239,00;15
2009;6;AZU;SBCT;SBRJ;189,00;5
2009;6;AZU;SBRJ;SBPA;309,00;4
2009;6;AZU;SBPA;SBRJ;199,00;1
2009;6;AZU;SBCT;SBKP;349,00;66
2009;6;AZU;SBKP;SBRJ;369,00;184
2009;6;AZU;SBKP;SBRJ;699,00;1
2009;6;AZU;SBKP;SBRJ;459,00;28
2009;6;AZU;SBPA;SBRJ;539,00;3
2009;6;AZU;SBRJ;SBKP;419,00;39
2009;6;AZU;SBKP;SBCT;179,00;2
2009;6;AZU;SBCT;SBKP;559,00;2
2009;6;AZU;SBCT;SBKP;49,00;284
2009;6;AZU;SBCT;SBKP;109,00;86
2009;6;AZU;SBRJ;SBKP;299,00;367
2009;6;AZU;SBKP;SBRJ;299,00;242
2009;6;AZU;SBKP;SBCT;49,00;322
2009;6;AZU;SBVT;SBRJ;79,00;17
2009;6;AZU;SBKP;SBRJ;249,00;83
2009;6;AZU;SBRJ;SBPA;469,00;4
2009;6;AZU;SBRJ;SBPA;149,00;44
2009;6;AZU;SBCT;SBPA;329,00;1
2009;6;AZU;SBKP;SBCT;399,00;45
2009;6;AZU;SBKP;SBRJ;259,00;725
2009;6;AZU;SBRJ;SBCT;259,00;3
2009;6;AZU;SBRJ;SBPA;539,00;8
2009;6;AZU;SBKP;SBRJ;239,00;11
2009;6;AZU;SBRJ;SBKP;69,00;605
2009;6;AZU;SBKP;SBRJ;289,00;3
2009;6;AZU;SBCT;SBKP;39,00;123
2009;6;AZU;SBRJ;SBVT;249,00;7
2009;6;AZU;SBRJ;SBVT;429,00;1
2009;6;AZU;SBPA;SBRJ;139,00;38
2009;6;AZU;SBRJ;SBKP;409,00;117
2009;6;AZU;SBCT;SBKP;79,00;103
2009;6;AZU;SBRJ;SBKP;119,00;535
2009;6;AZU;SBKP;SBRJ;199,00;1002
2009;6;AZU;SBKP;SBCT;229,00;138
2009;6;AZU;SBKP;SBCT;39,00;120
2009;6;AZU;SBKP;SBRJ;279,00;62
2009;6;AZU;SBKP;SBCT;189,00;44
2009;6;AZU;SBKP;SBRJ;59,00;154
2009;6;AZU;SBCT;SBRJ;129,00;27
2009;6;AZU;SBCT;SBPA;129,00;2
2009;6;AZU;SBRJ;SBPA;589,00;4
2009;6;AZU;SBCT;SBRJ;139,00;5
2009;6;AZU;SBRJ;SBPA;119,00;18
2009;6;AZU;SBKP;SBRJ;349,00;51
2009;6;AZU;SBCT;SBKP;289,00;1
2009;6;AZU;SBRJ;SBVT;1049,00;2
2009;6;AZU;SBVT;SBRJ;289,00;2
2009;6;AZU;SBRJ;SBPA;219,00;7
2009;6;AZU;SBCT;SBRJ;99,00;38
2009;6;AZU;SBRJ;SBPA;389,00;4
2009;6;AZU;SBRJ;SBKP;159,00;3
2009;6;AZU;SBRJ;SBPA;209,00;3
2009;6;AZU;SBRJ;SBCT;79,00;42
2009;6;AZU;SBRJ;SBKP;79,00;107
2009;6;AZU;SBPA;SBRJ;699,00;1
2009;6;AZU;SBKP;SBCT;69,00;234
2009;6;AZU;SBKP;SBCT;99,00;1364
2009;6;AZU;SBCT;SBKP;489,00;1
2009;6;AZU;SBPA;SBRJ;219,00;10
2009;6;AZU;SBKP;SBCT;199,00;97
2009;6;AZU;SBKP;SBRJ;359,00;1
2009;6;AZU;SBCT;SBKP;149,00;141
2009;6;AZU;SBRJ;SBPA;699,00;1
