ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2005;10;GLO;SBPA;SBGR;412,93;29
2005;10;GLO;SBBR;SBBH;126,00;19
2005;10;GLO;SBBR;SBBH;306,04;181
2005;10;GLO;SBCT;SBGR;235,24;38
2005;10;GLO;SBPS;SBSP;306,82;5
2005;10;GLO;SBCF;SBGL;207,57;96
2005;10;GLO;SBGO;SBBR;121,50;133
2005;10;GLO;SBRF;SBSV;261,32;765
2005;10;GLO;SBKP;SBCT;218,82;51
2005;10;GLO;SBGL;SBBR;411,03;494
2005;10;GLO;SBSV;SBBR;196,39;1996
2005;10;GLO;SBVT;SBSP;107,51;97
2005;10;GLO;SBGL;SBCT;173,90;495
2005;10;GLO;SBBR;SBEG;1432,00;10
2005;10;GLO;SBEG;SBBR;404,81;335
2005;10;GLO;SBBE;SBEG;305,37;93
2005;10;GLO;SBBH;SBBR;177,64;763
2005;10;GLO;SBRF;SBBR;526,02;11
2005;10;GLO;SBUL;SBSP;182,06;49
2005;10;GLO;SBFZ;SBGR;476,22;1598
2005;10;GLO;SBGL;SBRF;458,46;259
2005;10;GLO;SBBE;SBMQ;92,36;1558
2005;10;GLO;SBCG;SBSP;180,16;759
2005;10;GLO;SBBR;SBGL;393,88;731
2005;10;GLO;SBGL;SBCT;111,64;633
2005;10;GLO;SBFL;SBGR;461,25;2
2005;10;GLO;SBFL;SBPA;244,47;265
2005;10;GLO;SBSP;SBCT;326,09;3692
2005;10;GLO;SBGO;SBBR;186,67;6
2005;10;GLO;SBCT;SBPA;266,25;2101
2005;10;GLO;SBGR;SBPA;356,43;136
2005;10;GLO;SBRF;SBSV;305,00;2252
2005;10;GLO;SBBR;SBRF;803,43;14
2005;10;GLO;SBBR;SBGL;712,55;61
2005;10;GLO;SBFL;SBSP;273,20;745
2005;10;GLO;SBSP;SBLO;268,51;218
2005;10;GLO;SBCT;SBPA;140,47;178
2005;10;GLO;SBPA;SBFL;108,50;32
2005;10;GLO;SBFI;SBGR;218,05;149
2005;10;GLO;SBPA;SBGR;218,63;48
2005;10;GLO;SBBR;SBFZ;359,55;1126
2005;10;GLO;SBEG;SBBE;339,83;49
2005;10;GLO;SBSP;SBCY;331,51;1663
2005;10;GLO;SBCY;SBSP;483,87;288
2005;10;GLO;SBSR;SBSP;211,25;37
2005;10;GLO;SBSR;SBSP;244,55;2
2005;10;GLO;SBGR;SBPA;195,10;409
2005;10;GLO;SBCG;SBSP;326,69;402
2005;10;GLO;SBGR;SBFI;407,03;1001
2005;10;GLO;SBBR;SBSV;575,31;80
2005;10;GLO;SBFI;SBGR;178,49;57
2005;10;GLO;SBGR;SBFL;420,00;3
2005;10;GLO;SBFZ;SBRF;426,00;14
2005;10;GLO;SBGL;SBGR;237,00;8
2005;10;GLO;SBSP;SBSR;146,00;331
2005;10;GLO;SBFZ;SBRF;175,88;932
2005;10;GLO;SBNF;SBSP;147,01;890
2005;10;GLO;SBEG;SBGR;1001,20;10
2005;10;GLO;SBCT;SBGL;105,07;742
2005;10;GLO;SBSP;SBRJ;142,40;1761
2005;10;GLO;SBBR;SBCY;443,85;34
2005;10;GLO;SBSP;SBNF;237,20;663
2005;10;GLO;SBPA;SBFL;293,70;3884
2005;10;GLO;SBBR;SBSV;690,48;56
2005;10;GLO;SBEG;SBBR;620,42;52
2005;10;GLO;SBPA;SBSP;256,76;5506
2005;10;GLO;SBBR;SBCT;457,70;37
