ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2004;10;GLO;SBRF;SBSV;293,58;25
2004;10;GLO;SBGR;SBPA;362,90;10
2004;10;GLO;SBRF;SBSV;243,85;565
2004;10;GLO;SBSP;SBNF;0,96;118
2004;10;GLO;SBGR;SBEG;487,00;2
2004;10;GLO;SBKP;SBCT;221,12;201
2004;10;GLO;SBBR;SBBE;47,32;85
2004;10;GLO;SBSP;SBBH;309,00;4
2004;10;GLO;SBCT;SBSP;389,08;13
2004;10;GLO;SBCY;SBBR;246,00;4
2004;10;GLO;SBSP;SBVT;270,54;269
2004;10;GLO;SBGR;SBCT;205,75;12
2004;10;GLO;SBRJ;SBSP;193,79;5251
2004;10;GLO;SBPA;SBGR;125,42;425
2004;10;GLO;SBSP;SBCG;394,01;672
2004;10;GLO;SBPA;SBCT;422,33;3
2004;10;GLO;SBVT;SBSP;328,80;10
2004;10;GLO;SBPA;SBCT;183,84;3782
2004;10;GLO;SBGL;SBGR;140,39;54
2004;10;GLO;SBBR;SBBH;0,97;862
2004;10;GLO;SBJV;SBSP;246,50;9
2004;10;GLO;SBSP;SBUL;279,85;6
2004;10;GLO;SBSP;SBFL;114,97;94
2004;10;GLO;SBGR;SBPA;372,30;8
2004;10;GLO;SBKP;SBCT;1,00;2
2004;10;GLO;SBBE;SBMQ;161,46;157
2004;10;GLO;SBBE;SBEG;1192,00;5
2004;10;GLO;SBGL;SBFZ;781,20;13
2004;10;GLO;SBFL;SBGR;122,20;271
2004;10;GLO;SBSP;SBBH;108,69;176
2004;10;GLO;SBSP;SBRP;98,14;46
2004;10;GLO;SBBE;SBEG;0,98;213
2004;10;GLO;SBGL;SBRF;280,84;286
2004;10;GLO;SBBH;SBBR;481,00;1
2004;10;GLO;SBSP;SBPS;182,39;104
2004;10;GLO;SBGR;SBEG;433,41;284
2004;10;GLO;SBGR;SBPA;169,34;285
2004;10;GLO;SBGL;SBPA;156,18;186
2004;10;GLO;SBSP;SBPA;123,00;1
2004;10;GLO;SBBR;SBSV;425,24;47
2004;10;GLO;SBGL;SBGR;143,68;9
2004;10;GLO;SBBR;SBFZ;628,00;24
2004;10;GLO;SBBR;SBCT;366,60;20
2004;10;GLO;SBCT;SBSP;289,54;2995
2004;10;GLO;SBGL;SBSP;240,67;565
2004;10;GLO;SBGL;SBGR;76,56;65
2004;10;GLO;SBRF;SBFZ;343,22;25
2004;10;GLO;SBCT;SBBR;305,97;36
2004;10;GLO;SBSP;SBCT;218,53;3
2004;10;GLO;SBSP;SBRJ;310,07;783
2004;10;GLO;SBGL;SBPA;343,22;756
2004;10;GLO;SBPA;SBGL;163,50;2
2004;10;GLO;SBBR;SBCY;267,78;69
2004;10;GLO;SBFZ;SBBR;505,85;28
2004;10;GLO;SBEG;SBBE;473,67;12
2004;10;GLO;SBRF;SBSV;172,57;324
2004;10;GLO;SBCT;SBBH;186,03;113
2004;10;GLO;SBGO;SBSP;459,53;194
2004;10;GLO;SBSP;SBSV;463,50;4
2004;10;GLO;SBSP;SBCT;321,81;3673
2004;10;GLO;SBSP;SBGL;185,70;881
2004;10;GLO;SBCT;SBKP;285,88;874
2004;10;GLO;SBRF;SBSV;226,58;849
2004;10;GLO;SBBH;SBSP;331,29;1131
2004;10;GLO;SBCT;SBSP;346,60;280
2004;10;GLO;SBSP;SBLO;219,00;2
2004;10;GLO;SBEG;SBBE;747,00;3
2004;10;GLO;SBRJ;SBSP;189,22;5688
2004;10;GLO;SBSV;SBGR;479,47;117
2004;10;GLO;SBRF;SBGL;392,79;503
2004;10;GLO;SBGR;SBEG;321,55;140
2004;10;GLO;SBPA;SBCT;150,00;1
2004;10;GLO;SBRF;SBBR;248,00;48
2004;10;GLO;SBBH;SBCT;130,79;28
2004;10;GLO;SBFZ;SBGL;370,78;641
2004;10;GLO;SBBR;SBGR;532,55;2
2004;10;GLO;SBRP;SBSP;395,00;1
2004;10;GLO;SBPA;SBGL;250,00;25
2004;10;GLO;SBFZ;SBRF;252,94;99
2004;10;GLO;SBGO;SBSP;542,20;10
2004;10;GLO;SBGL;SBPA;238,64;109
2004;10;GLO;SBBR;SBRF;403,09;1338
2004;10;GLO;SBRF;SBGL;789,00;20
2004;10;GLO;SBGL;SBSP;96,78;4716
2004;10;GLO;SBSP;SBGL;191,69;727
2004;10;GLO;SBSP;SBCY;322,40;12
2004;10;GLO;SBGL;SBCT;506,00;1
2004;10;GLO;SBSP;SBPA;177,50;60
2004;10;GLO;SBGR;SBRF;936,00;2
2004;10;GLO;SBGR;SBSV;494,84;22
