ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2005;5;GLO;SBSP;SBCG;513,20;23
2005;5;GLO;SBSP;SBVT;85,00;18
2005;5;GLO;SBBR;SBRF;423,00;8
2005;5;GLO;SBGL;SBSP;173,53;540
2005;5;GLO;SBVT;SBBH;64,60;134
2005;5;GLO;SBSP;SBFL;190,27;41
2005;5;GLO;SBPA;SBGR;186,44;270
2005;5;GLO;SBGL;SBFZ;320,64;10
2005;5;GLO;SBSP;SBCY;504,00;3
2005;5;GLO;SBJV;SBSP;96,47;1002
2005;5;GLO;SBGL;SBCT;193,36;506
2005;5;GLO;SBEG;SBGR;578,76;29
2005;5;GLO;SBBE;SBEG;239,89;1073
2005;5;GLO;SBBR;SBEG;294,00;9
2005;5;GLO;SBGR;SBGL;290,96;60
2005;5;GLO;SBBE;SBBR;423,33;51
2005;5;GLO;SBBR;SBFZ;310,52;582
2005;5;GLO;SBCT;SBGL;369,16;46
2005;5;GLO;SBSP;SBCT;657,58;1056
2005;5;GLO;SBFI;SBGR;88,73;36
2005;5;GLO;SBBR;SBFZ;822,69;61
2005;5;GLO;SBSP;SBCG;209,77;245
2005;5;GLO;SBCT;SBBR;188,69;1626
2005;5;GLO;SBFZ;SBBR;271,95;749
2005;5;GLO;SBGR;SBPA;309,67;28
2005;5;GLO;SBGR;SBEG;715,75;24
2005;5;GLO;SBSP;SBUL;236,00;9
2005;5;GLO;SBRF;SBBR;403,84;316
2005;5;GLO;SBSP;SBFL;144,14;2392
2005;5;GLO;SBSV;SBBR;484,97;46
2005;5;GLO;SBRF;SBGL;598,90;1449
2005;5;GLO;SBBR;SBGL;195,47;3250
2005;5;GLO;SBSV;SBBR;195,69;39
2005;5;GLO;SBSP;SBCT;213,80;5475
2005;5;GLO;SBBR;SBEG;337,40;15
2005;5;GLO;SBSP;SBFL;134,40;135
2005;5;GLO;SBPA;SBBR;648,07;14
2005;5;GLO;SBBE;SBBR;282,00;1
2005;5;GLO;SBSP;SBVT;243,00;4
2005;5;GLO;SBRJ;SBSP;156,15;40
2005;5;GLO;SBCY;SBSP;405,59;291
2005;5;GLO;SBBE;SBEG;331,03;1217
2005;5;GLO;SBBH;SBVT;90,33;44
2005;5;GLO;SBGR;SBSV;246,10;990
2005;5;GLO;SBGL;SBSP;123,76;1268
2005;5;GLO;SBGL;SBBR;172,50;145
2005;5;GLO;SBRJ;SBSP;245,89;3422
2005;5;GLO;SBCF;SBGL;143,45;892
2005;5;GLO;SBBR;SBCT;378,00;7
2005;5;GLO;SBRF;SBGL;374,52;84
2005;5;GLO;SBGR;SBRF;568,95;35
2005;5;GLO;SBRP;SBSP;130,00;61
2005;5;GLO;SBKP;SBCT;165,80;218
2005;5;GLO;SBGR;SBCF;280,00;2
2005;5;GLO;SBBH;SBBR;489,92;104
2005;5;GLO;SBSP;SBJV;122,35;321
2005;5;GLO;SBSP;SBGO;443,57;94
2005;5;GLO;SBRP;SBSP;97,78;1543
2005;5;GLO;SBBR;SBGL;191,30;2661
2005;5;GLO;SBGL;SBCT;303,48;96
2005;5;GLO;SBFZ;SBBR;350,00;4
2005;5;GLO;SBGR;SBRF;911,40;4
2005;5;GLO;SBRF;SBGL;686,44;1644
2005;5;GLO;SBCY;SBSP;557,20;80
2005;5;GLO;SBRJ;SBSP;172,00;7
2005;5;GLO;SBPA;SBCT;143,77;3986
2005;5;GLO;SBSP;SBVT;93,76;278
2005;5;GLO;SBCY;SBBR;367,20;14
2005;5;GLO;SBBR;SBBH;374,03;169
2005;5;GLO;SBGR;SBGL;199,28;1819
2005;5;GLO;SBBR;SBGO;134,12;29
2005;5;GLO;SBBR;SBCY;278,00;5
2005;5;GLO;SBBR;SBCY;182,25;4
2005;5;GLO;SBBR;SBKP;265,00;25
2005;5;GLO;SBUL;SBSP;205,81;139
2005;5;GLO;SBBH;SBBR;121,98;346
2005;5;GLO;SBSP;SBPA;170,50;1969
2005;5;GLO;SBEG;SBBE;191,05;785
2005;5;GLO;SBGR;SBGL;388,40;34
2005;5;GLO;SBGL;SBRF;447,34;19
2005;5;GLO;SBCG;SBSP;248,21;237
2005;5;GLO;SBNF;SBSP;196,00;16
2005;5;GLO;SBGO;SBBR;340,00;1
2005;5;GLO;SBBR;SBBH;123,07;336
2005;5;GLO;SBGL;SBFZ;379,79;302
2005;5;GLO;SBPA;SBFL;124,06;3504
2005;5;GLO;SBSV;SBGR;171,28;64
2005;5;GLO;SBBR;SBCT;195,83;312
2005;5;GLO;SBSV;SBRF;120,09;735
2005;5;GLO;SBGR;SBRF;374,56;766
2005;5;GLO;SBGR;SBFZ;312,41;4372
2005;5;GLO;SBFL;SBPA;226,97;657
2005;5;GLO;SBSV;SBGL;232,00;3
2005;5;GLO;SBSP;SBUL;185,27;55
2005;5;GLO;SBBR;SBGL;313,45;46
2005;5;GLO;SBRF;SBBR;152,82;192
2005;5;GLO;SBSP;SBCT;157,03;2511
2005;5;GLO;SBSP;SBPA;160,42;149
2005;5;GLO;SBPA;SBBR;233,95;1616
2005;5;GLO;SBCT;SBPA;300,52;49
2005;5;GLO;SBRJ;SBSP;296,28;8906
2005;5;GLO;SBGR;SBBR;374,00;1
2005;5;GLO;SBRJ;SBSP;186,00;5
2005;5;GLO;SBPA;SBSP;149,00;1
2005;5;GLO;SBBE;SBBR;264,91;243
2005;5;GLO;SBBR;SBSP;504,51;146
2005;5;GLO;SBCT;SBPA;143,81;3735
2005;5;GLO;SBBR;SBGR;177,10;112
2005;5;GLO;SBGL;SBRF;370,47;134
2005;5;GLO;SBFL;SBPA;254,04;3603
2005;5;GLO;SBSP;SBBR;183,62;4539
2005;5;GLO;SBBR;SBGO;108,54;95
2005;5;GLO;SBKP;SBCT;109,00;8
2005;5;GLO;SBEG;SBBR;294,00;12
2005;5;GLO;SBFZ;SBGR;523,48;25
2005;5;GLO;SBBR;SBGR;193,21;635
2005;5;GLO;SBCT;SBSP;269,00;40
2005;5;GLO;SBSV;SBBR;207,64;1002
2005;5;GLO;SBSP;SBBR;169,41;116
2005;5;GLO;SBGL;SBSP;166,00;38
2005;5;GLO;SBPA;SBFL;395,00;7
2005;5;GLO;SBBR;SBPA;246,76;179
2005;5;GLO;SBCY;SBSP;426,29;14
2005;5;GLO;SBSV;SBGL;342,95;258
2005;5;GLO;SBBR;SBGL;610,04;173
2005;5;GLO;SBSV;SBGL;413,63;7
2005;5;GLO;SBBR;SBKP;177,77;1512
2005;5;GLO;SBVT;SBSP;305,07;14
2005;5;GLO;SBBR;SBBE;412,00;5
2005;5;GLO;SBCT;SBPA;201,25;308
2005;5;GLO;SBGL;SBCT;408,20;88
2005;5;GLO;SBBE;SBEG;1081,10;16
2005;5;GLO;SBRF;SBGL;399,00;4
