ANO;MES;EMPRESA;ORIGEM;DESTINO;TARIFA;ASSENTOS
2006;9;BRB;SBCT;SBBR;319,00;3
2006;9;BRB;SBFZ;SBBR;329,00;28
2006;9;BRB;SBCT;SBGL;149,00;7
2006;9;BRB;SBGL;SBGR;77,00;98
2006;9;BRB;SBSV;SBSP;319,00;40
2006;9;BRB;SBBR;SBPA;339,00;1
2006;9;BRB;SBBR;SBSV;219,00;81
2006;9;BRB;SBGR;SBBR;259,00;15
2006;9;BRB;SBGR;SBRF;589,00;8
2006;9;BRB;SBGL;SBBR;239,00;52
2006;9;BRB;SBGR;SBBR;339,00;2
2006;9;BRB;SBBR;SBGO;89,00;7
2006;9;BRB;SBSV;SBBR;209,00;97
2006;9;BRB;SBGR;SBSV;369,00;2
2006;9;BRB;SBGL;SBBR;179,00;250
2006;9;BRB;SBSV;SBSP;147,00;43
2006;9;BRB;SBGO;SBSP;239,00;3
2006;9;BRB;SBGL;SBRF;419,00;2
2006;9;BRB;SBBR;SBSP;179,00;133
2006;9;BRB;SBSP;SBSV;147,00;38
2006;9;BRB;SBCT;SBGR;129,00;7
2006;9;BRB;SBBE;SBBR;309,00;110
2006;9;BRB;SBPA;SBCT;179,00;7
2006;9;BRB;SBGR;SBBR;289,00;11
2006;9;BRB;SBGR;SBRF;519,00;3
2006;9;BRB;SBCT;SBGL;159,00;111
2006;9;BRB;SBSP;SBPA;1229,00;1
2006;9;BRB;SBGL;SBPA;126,00;2
2006;9;BRB;SBPA;SBSP;209,00;31
2006;9;BRB;SBSP;SBGL;102,00;348
2006;9;BRB;SBBR;SBGR;309,00;1
2006;9;BRB;SBSV;SBBR;339,00;2
2006;9;BRB;SBSP;SBPA;289,00;5
2006;9;BRB;SBGL;SBBR;269,00;45
2006;9;BRB;SBPA;SBCT;239,00;15
2006;9;BRB;SBSP;SBCT;139,00;49
2006;9;BRB;SBGR;SBBR;179,00;150
2006;9;BRB;SBGL;SBGR;101,00;33
2006;9;BRB;SBPA;SBSP;169,00;233
2006;9;BRB;SBBR;SBFZ;309,00;23
2006;9;BRB;SBSP;SBGL;99,00;5
2006;9;BRB;SBGR;SBSV;469,00;10
2006;9;BRB;SBCT;SBSP;119,00;116
2006;9;BRB;SBGL;SBBR;289,00;31
2006;9;BRB;SBPA;SBCT;169,00;7
2006;9;BRB;SBSP;SBVT;159,00;18
2006;9;BRB;SBGL;SBGR;129,00;23
2006;9;BRB;SBBR;SBSV;309,00;26
2006;9;BRB;SBBR;SBGL;209,00;29
2006;9;BRB;SBSV;SBBR;369,00;17
2006;9;BRB;SBGR;SBGL;109,00;140
2006;9;BRB;SBSV;SBRF;199,00;1
2006;9;BRB;SBSV;SBGR;1709,00;1
2006;9;BRB;SBSP;SBPA;449,00;6
2006;9;BRB;SBBR;SBGL;149,00;538
2006;9;BRB;SBGL;SBRF;399,00;6
2006;9;BRB;SBBR;SBGR;1299,00;17
2006;9;BRB;SBPA;SBGR;179,00;28
2006;9;BRB;SBGR;SBRF;237,00;86
2006;9;BRB;SBFZ;SBRF;129,00;103
2006;9;BRB;SBRF;SBGR;2069,00;1
2006;9;BRB;SBSV;SBBR;249,00;10
2006;9;BRB;SBBR;SBBE;309,00;87
2006;9;BRB;SBRF;SBGL;259,00;34
2006;9;BRB;SBPA;SBSP;229,00;28
2006;9;BRB;SBPA;SBSP;449,00;4
2006;9;BRB;SBGL;SBPA;259,00;51
2006;9;BRB;SBGL;SBSP;129,00;68
2006;9;BRB;SBGR;SBPA;199,00;43
2006;9;BRB;SBVT;SBSP;339,00;5
2006;9;BRB;SBFZ;SBGR;489,00;1
2006;9;BRB;SBBR;SBFZ;349,00;17
2006;9;BRB;SBSP;SBGL;89,00;925
2006;9;BRB;SBFZ;SBGR;589,00;1
2006;9;BRB;SBPA;SBGR;101,00;44
2006;9;BRB;SBGL;SBCT;239,00;22
2006;9;BRB;SBCT;SBGL;239,00;20
2006;9;BRB;SBSV;SBGL;249,00;33
2006;9;BRB;SBGL;SBGR;629,00;4
2006;9;BRB;SBBR;SBBE;279,00;29
2006;9;BRB;SBFZ;SBBR;369,00;2
2006;9;BRB;SBSV;SBSP;309,00;26
2006;9;BRB;SBPA;SBGL;279,00;4
2006;9;BRB;SBGL;SBSV;139,00;2
2006;9;BRB;SBSV;SBGL;459,00;7
2006;9;BRB;SBBR;SBGL;229,00;17
2006;9;BRB;SBVT;SBSP;239,00;10
2006;9;BRB;SBPA;SBCT;149,00;11
2006;9;BRB;SBBR;SBSP;169,00;380
2006;9;BRB;SBPA;SBCT;159,00;19
2006;9;BRB;SBGR;SBGL;129,00;9
2006;9;BRB;SBFZ;SBGR;629,00;1
2006;9;BRB;SBSP;SBPA;229,00;45
2006;9;BRB;SBCT;SBGR;119,00;9
2006;9;BRB;SBSP;SBBR;209,00;29
2006;9;BRB;SBSV;SBGR;147,00;28
2006;9;BRB;SBCF;SBGL;149,00;5
2006;9;BRB;SBGL;SBSV;259,00;27
2006;9;BRB;SBFZ;SBGL;359,00;27
2006;9;BRB;SBGL;SBSV;309,00;4
2006;9;BRB;SBGL;SBCT;139,00;1
2006;9;BRB;SBGL;SBCF;79,00;251
2006;9;BRB;SBGL;SBCF;139,00;12
2006;9;BRB;SBVT;SBSP;499,00;1
2006;9;BRB;SBGR;SBGL;89,00;163
2006;9;BRB;SBGL;SBSP;99,00;1
2006;9;BRB;SBRF;SBGL;399,00;1
2006;9;BRB;SBCF;SBGL;139,00;5
2006;9;BRB;SBFZ;SBGL;429,00;10
2006;9;BRB;SBSP;SBBR;179,00;136
2006;9;BRB;SBCT;SBSP;99,00;152
2006;9;BRB;SBGO;SBBR;59,00;222
2006;9;BRB;SBSV;SBBR;309,00;8
2006;9;BRB;SBBR;SBGL;319,00;24
2006;9;BRB;SBBR;SBSP;219,00;32
2006;9;BRB;SBVT;SBSP;179,00;31
2006;9;BRB;SBBR;SBSP;239,00;7
2006;9;BRB;SBCF;SBGL;129,00;28
2006;9;BRB;SBBR;SBBE;329,00;51
2006;9;BRB;SBSV;SBRF;159,00;61
2006;9;BRB;SBGL;SBCF;28,00;2
2006;9;BRB;SBGO;SBBR;89,00;29
2006;9;BRB;SBGR;SBRF;559,00;3
2006;9;BRB;SBPA;SBGL;130,00;2
2006;9;BRB;SBCT;SBSP;139,00;116
2006;9;BRB;SBGO;SBSP;179,00;8
2006;9;BRB;SBPA;SBCT;199,00;16
2006;9;BRB;SBPA;SBSP;289,00;6
2006;9;BRB;SBSP;SBGL;101,00;402
2006;9;BRB;SBPA;SBSP;239,00;38
2006;9;BRB;SBBR;SBSV;339,00;5
2006;9;BRB;SBPA;SBGL;102,00;1
2006;9;BRB;SBBR;SBGR;189,00;94
2006;9;BRB;SBGR;SBSV;339,00;45
2006;9;BRB;SBFZ;SBGL;245,00;1
2006;9;BRB;SBGR;SBPA;101,00;30
2006;9;BRB;SBBR;SBFZ;289,00;21
2006;9;BRB;SBSP;SBGL;149,00;45
2006;9;BRB;SBRF;SBGR;237,00;80
2006;9;BRB;SBSP;SBPA;309,00;1
2006;9;BRB;SBRF;SBFZ;99,00;431
2006;9;BRB;SBSV;SBGR;509,00;6
2006;9;BRB;SBGR;SBSV;299,00;36
2006;9;BRB;SBGL;SBSV;289,00;1
2006;9;BRB;SBPA;SBSP;179,00;134
2006;9;BRB;SBSV;SBGR;199,00;314
2006;9;BRB;SBGL;SBBR;319,00;33
2006;9;BRB;SBBR;SBSP;309,00;5
2006;9;BRB;SBGL;SBCT;49,00;1
2006;9;BRB;SBGL;SBCT;149,00;10
2006;9;BRB;SBGL;SBPA;229,00;2
2006;9;BRB;SBSP;SBSV;429,00;1
2006;9;BRB;SBSP;SBCT;239,00;23
2006;9;BRB;SBCT;SBSP;209,00;13
2006;9;BRB;SBFZ;SBBR;419,00;1
2006;9;BRB;SBBR;SBBE;389,00;5
2006;9;BRB;SBGR;SBFZ;429,00;89
2006;9;BRB;SBSP;SBBR;1299,00;9
2006;9;BRB;SBRF;SBGL;359,00;13
2006;9;BRB;SBBR;SBBE;289,00;35
2006;9;BRB;SBCT;SBPA;199,00;3
2006;9;BRB;SBCT;SBGR;149,00;9
2006;9;BRB;SBBR;SBCT;319,00;1
2006;9;BRB;SBGL;SBPA;349,00;3
2006;9;BRB;SBSP;SBPA;169,00;308
2006;9;BRB;SBSV;SBRF;169,00;5
2006;9;BRB;SBGR;SBRF;409,00;100
2006;9;BRB;SBGL;SBBR;209,00;32
2006;9;BRB;SBBR;SBGL;179,00;313
2006;9;BRB;SBGL;SBCF;89,00;214
2006;9;BRB;SBPA;SBSP;259,00;68
2006;9;BRB;SBBR;SBGR;259,00;1
2006;9;BRB;SBSP;SBGO;53,00;1
2006;9;BRB;SBSP;SBBR;259,00;5
2006;9;BRB;SBVT;SBSP;319,00;13
2006;9;BRB;SBSV;SBGR;269,00;30
2006;9;BRB;SBBR;SBSV;279,00;18
2006;9;BRB;SBSP;SBSV;549,00;1
2006;9;BRB;SBPA;SBGL;259,00;68
2006;9;BRB;SBGR;SBBR;169,00;275
2006;9;BRB;SBGL;SBSV;149,00;180
2006;9;BRB;SBRF;SBBR;329,00;42
2006;9;BRB;SBGL;SBCT;199,00;48
2006;9;BRB;SBGO;SBSP;149,00;27
2006;9;BRB;SBGL;SBPA;219,00;9
2006;9;BRB;SBPA;SBCT;139,00;56
2006;9;BRB;SBGL;SBSV;329,00;10
2006;9;BRB;SBSP;SBGO;179,00;46
2006;9;BRB;SBGR;SBFZ;479,00;20
2006;9;BRB;SBGL;SBRF;449,00;3
2006;9;BRB;SBVT;SBSP;229,00;10
2006;9;BRB;SBSP;SBGL;129,00;158
2006;9;BRB;SBGL;SBFZ;479,00;2
2006;9;BRB;SBGL;SBGR;109,00;209
2006;9;BRB;SBGR;SBSV;319,00;7
2006;9;BRB;SBBR;SBRF;339,00;11
2006;9;BRB;SBGL;SBCT;259,00;15
2006;9;BRB;SBGR;SBBR;189,00;80
2006;9;BRB;SBGR;SBRF;449,00;29
2006;9;BRB;SBRF;SBGR;279,00;313
2006;9;BRB;SBCT;SBPA;129,00;69
2006;9;BRB;SBBR;SBRF;289,00;45
2006;9;BRB;SBFZ;SBRF;199,00;8
2006;9;BRB;SBCT;SBPA;149,00;18
2006;9;BRB;SBSP;SBCT;149,00;40
2006;9;BRB;SBGR;SBRF;279,00;465
2006;9;BRB;SBPA;SBGL;209,00;46
2006;9;BRB;SBBR;SBCT;359,00;2
2006;9;BRB;SBFZ;SBBR;309,00;20
2006;9;BRB;SBSP;SBVT;169,00;1
2006;9;BRB;SBBR;SBSP;209,00;25
2006;9;BRB;SBBR;SBGL;289,00;4
2006;9;BRB;SBGR;SBSV;359,00;17
2006;9;BRB;SBBR;SBGR;169,00;332
2006;9;BRB;SBPA;SBCT;99,00;557
2006;9;BRB;SBGR;SBGL;119,00;42
2006;9;BRB;SBPA;SBGL;299,00;8
2006;9;BRB;SBCT;SBSP;169,00;27
2006;9;BRB;SBCT;SBPA;179,00;33
2006;9;BRB;SBGR;SBGL;77,00;12
2006;9;BRB;SBPA;SBGR;209,00;2
2006;9;BRB;SBSP;SBPA;189,00;181
2006;9;BRB;SBSP;SBGO;159,00;1
2006;9;BRB;SBBR;SBSV;399,00;3
2006;9;BRB;SBCT;SBGL;219,00;1
2006;9;BRB;SBCT;SBGL;199,00;57
2006;9;BRB;SBCT;SBPA;119,00;62
2006;9;BRB;SBGR;SBFZ;579,00;12
2006;9;BRB;SBGR;SBCT;139,00;5
2006;9;BRB;SBPA;SBCT;119,00;207
2006;9;BRB;SBRF;SBSV;139,00;72
2006;9;BRB;SBCT;SBGL;49,00;1
2006;9;BRB;SBSP;SBSV;339,00;8
2006;9;BRB;SBGL;SBGR;99,00;79
2006;9;BRB;SBBR;SBSP;289,00;7
2006;9;BRB;SBSV;SBSP;369,00;8
2006;9;BRB;SBRF;SBBR;309,00;62
2006;9;BRB;SBRF;SBSV;109,00;182
2006;9;BRB;SBSP;SBCT;99,00;87
2006;9;BRB;SBSV;SBGR;389,00;7
2006;9;BRB;SBSV;SBSP;429,00;5
2006;9;BRB;SBCF;SBGL;79,00;185
2006;9;BRB;SBBR;SBGL;189,00;285
2006;9;BRB;SBSP;SBGL;119,00;191
2006;9;BRB;SBBR;SBGO;69,00;80
2006;9;BRB;SBGL;SBSP;149,00;32
2006;9;BRB;SBBR;SBSP;199,00;97
2006;9;BRB;SBGL;SBGR;139,00;13
2006;9;BRB;SBSP;SBSV;269,00;5
2006;9;BRB;SBGL;SBBR;339,00;29
2006;9;BRB;SBSV;SBGL;139,00;2
2006;9;BRB;SBGL;SBSP;169,00;73
2006;9;BRB;SBGR;SBSV;199,00;498
2006;9;BRB;SBRF;SBGR;589,00;2
2006;9;BRB;SBCT;SBPA;169,00;5
2006;9;BRB;SBGR;SBGL;629,00;6
2006;9;BRB;SBCT;SBPA;159,00;8
2006;9;BRB;SBRF;SBFZ;169,00;43
2006;9;BRB;SBGR;SBGL;99,00;107
2006;9;BRB;SBGO;SBBR;99,00;5
2006;9;BRB;SBBR;SBGR;199,00;73
2006;9;BRB;SBVT;SBSP;169,00;41
2006;9;BRB;SBSV;SBRF;179,00;1
2006;9;BRB;SBGL;SBSP;159,00;64
2006;9;BRB;SBGR;SBBR;209,00;15
2006;9;BRB;SBPA;SBGR;229,00;4
2006;9;BRB;SBSP;SBGL;179,00;12
2006;9;BRB;SBGL;SBSP;101,00;281
2006;9;BRB;SBSP;SBCT;119,00;124
2006;9;BRB;SBPA;SBBR;409,00;1
2006;9;BRB;SBBR;SBBE;339,00;14
2006;9;BRB;SBSP;SBGL;109,00;719
2006;9;BRB;SBGR;SBRF;709,00;2
2006;9;BRB;SBGR;SBSV;549,00;1
2006;9;BRB;SBSP;SBBR;189,00;109
2006;9;BRB;SBGL;SBSP;77,00;10
2006;9;BRB;SBGL;SBRF;379,00;22
2006;9;BRB;SBFZ;SBGR;439,00;2
2006;9;BRB;SBRF;SBBR;339,00;8
2006;9;BRB;SBPA;SBGL;239,00;1
2006;9;BRB;SBGL;SBSP;139,00;146
2006;9;BRB;SBBE;SBBR;329,00;38
2006;9;BRB;SBGL;SBCF;179,00;1
2006;9;BRB;SBFZ;SBBR;349,00;4
2006;9;BRB;SBGL;SBCF;119,00;73
2006;9;BRB;SBSP;SBPA;209,00;37
2006;9;BRB;SBGR;SBBR;1299,00;5
2006;9;BRB;SBSV;SBGL;259,00;23
2006;9;BRB;SBGR;SBFZ;539,00;4
2006;9;BRB;SBSP;SBPA;399,00;13
2006;9;BRB;SBBR;SBSP;189,00;90
2006;9;BRB;SBCT;SBGR;99,00;38
2006;9;BRB;SBCT;SBGR;139,00;10
2006;9;BRB;SBBR;SBRF;329,00;39
2006;9;BRB;SBSP;SBGL;169,00;64
